Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
1/7/2007,11:42:00,1.312,0.086,239.630,5.400,0.000,0.000,17.0
1/7/2007,11:43:00,1.310,0.086,239.310,5.400,0.000,0.000,18.0
1/7/2007,11:44:00,1.312,0.088,239.750,5.400,0.000,0.000,17.0
1/7/2007,11:45:00,1.308,0.086,239.320,5.400,0.000,0.000,18.0
1/7/2007,11:46:00,1.310,0.088,239.520,5.400,0.000,0.000,17.0
1/7/2007,11:47:00,1.308,0.060,239.860,5.400,0.000,0.000,18.0
1/7/2007,11:48:00,1.348,0.122,239.160,5.600,0.000,0.000,17.0
1/7/2007,11:49:00,1.364,0.174,238.350,5.600,0.000,2.000,18.0
1/7/2007,11:50:00,1.366,0.174,238.450,5.600,0.000,1.000,17.0
1/7/2007,11:51:00,1.366,0.174,238.590,5.800,0.000,2.000,18.0
1/7/2007,11:52:00,1.362,0.174,238.300,5.600,0.000,1.000,17.0
1/7/2007,11:53:00,1.358,0.172,238.040,5.600,0.000,1.000,18.0
1/7/2007,11:54:00,1.364,0.176,238.820,5.600,0.000,2.000,17.0
1/7/2007,11:55:00,1.368,0.178,239.340,5.600,0.000,1.000,17.0
1/7/2007,11:56:00,1.364,0.176,238.950,5.600,0.000,2.000,18.0
1/7/2007,11:57:00,1.366,0.178,239.390,5.600,0.000,1.000,18.0
1/7/2007,11:58:00,1.368,0.180,239.660,5.600,0.000,1.000,17.0
1/7/2007,11:59:00,1.362,0.176,239.110,5.600,0.000,2.000,18.0
1/7/2007,12:00:00,1.354,0.176,238.460,5.600,0.000,1.000,17.0
1/7/2007,12:01:00,1.344,0.162,238.420,5.600,0.000,2.000,17.0
1/7/2007,12:02:00,1.268,0.068,236.730,5.200,0.000,1.000,18.0
1/7/2007,12:03:00,1.262,0.066,236.100,5.200,0.000,1.000,17.0
1/7/2007,12:04:00,1.258,0.064,235.760,5.200,0.000,1.000,17.0
1/7/2007,12:05:00,1.262,0.066,236.240,5.200,0.000,2.000,17.0
1/7/2007,12:06:00,1.262,0.066,236.430,5.200,0.000,1.000,17.0
1/7/2007,12:07:00,1.258,0.066,236.140,5.200,0.000,1.000,17.0
1/7/2007,12:08:00,1.262,0.068,236.600,5.200,0.000,1.000,17.0
1/7/2007,12:09:00,1.254,0.064,235.860,5.200,0.000,2.000,17.0
1/7/2007,12:10:00,1.262,0.066,236.660,5.200,0.000,1.000,17.0
1/7/2007,12:11:00,1.262,0.066,236.780,5.200,0.000,1.000,18.0
1/7/2007,12:12:00,1.266,0.068,237.130,5.200,0.000,1.000,17.0
1/7/2007,12:13:00,0.690,0.076,237.920,3.600,0.000,2.000,9.0
1/7/2007,12:14:00,0.230,0.082,238.220,1.000,0.000,1.000,0.0
1/7/2007,12:15:00,0.230,0.080,237.620,1.000,0.000,1.000,0.0
1/7/2007,12:16:00,0.230,0.082,238.130,1.000,0.000,1.000,0.0
1/7/2007,12:17:00,0.230,0.086,239.550,1.000,0.000,1.000,0.0
1/7/2007,12:18:00,0.294,0.146,238.290,1.400,0.000,1.000,0.0
1/7/2007,12:19:00,0.338,0.210,237.900,1.600,0.000,2.000,0.0
1/7/2007,12:20:00,0.338,0.214,239.110,1.600,0.000,1.000,0.0
1/7/2007,12:21:00,0.334,0.210,238.020,1.600,0.000,1.000,0.0
1/7/2007,12:22:00,0.332,0.208,237.370,1.600,0.000,1.000,0.0
1/7/2007,12:23:00,0.330,0.206,236.980,1.600,0.000,1.000,0.0
1/7/2007,12:24:00,0.330,0.212,238.190,1.600,0.000,1.000,0.0
1/7/2007,12:25:00,0.328,0.214,238.670,1.600,0.000,2.000,0.0
1/7/2007,12:26:00,0.328,0.214,238.760,1.600,0.000,1.000,0.0
1/7/2007,12:27:00,0.326,0.210,238.250,1.600,0.000,1.000,0.0
1/7/2007,12:28:00,0.326,0.212,238.530,1.600,0.000,1.000,0.0
1/7/2007,12:29:00,0.324,0.212,238.610,1.600,0.000,1.000,0.0
1/7/2007,12:30:00,0.324,0.216,238.920,1.600,0.000,1.000,0.0
1/7/2007,12:31:00,0.324,0.216,239.180,1.600,0.000,1.000,0.0
1/7/2007,12:32:00,0.322,0.216,239.150,1.600,0.000,2.000,0.0
1/7/2007,12:33:00,0.322,0.214,238.820,1.600,0.000,1.000,0.0
1/7/2007,12:34:00,0.322,0.218,239.480,1.600,0.000,1.000,0.0
1/7/2007,12:35:00,0.378,0.274,240.080,2.000,0.000,1.000,0.0
1/7/2007,12:36:00,0.396,0.316,238.750,2.000,0.000,1.000,0.0
1/7/2007,12:37:00,0.392,0.308,238.750,2.000,0.000,1.000,0.0
1/7/2007,12:38:00,0.302,0.186,239.260,1.400,0.000,2.000,0.0
1/7/2007,12:39:00,0.302,0.188,239.300,1.400,0.000,1.000,0.0
1/7/2007,12:40:00,0.300,0.188,239.240,1.400,0.000,1.000,0.0
1/7/2007,12:41:00,0.300,0.190,239.810,1.400,0.000,1.000,0.0
1/7/2007,12:42:00,0.298,0.188,239.540,1.400,0.000,1.000,0.0
1/7/2007,12:43:00,0.298,0.188,239.570,1.400,0.000,1.000,0.0
1/7/2007,12:44:00,0.296,0.190,240.000,1.400,0.000,1.000,0.0
1/7/2007,12:45:00,0.294,0.188,239.600,1.400,0.000,2.000,0.0
1/7/2007,12:46:00,0.294,0.190,240.040,1.400,0.000,1.000,0.0
1/7/2007,12:47:00,0.294,0.188,239.480,1.400,0.000,1.000,0.0
1/7/2007,12:48:00,0.290,0.184,239.970,1.400,0.000,1.000,0.0
1/7/2007,12:49:00,0.226,0.086,239.150,1.000,0.000,1.000,0.0
1/7/2007,12:50:00,0.226,0.086,239.220,1.000,0.000,1.000,0.0
1/7/2007,12:51:00,0.226,0.088,239.930,1.000,0.000,1.000,0.0
1/7/2007,12:52:00,0.226,0.088,240.010,1.000,0.000,2.000,0.0
1/7/2007,12:53:00,0.226,0.092,240.330,1.000,0.000,1.000,0.0
1/7/2007,12:54:00,0.226,0.092,240.350,1.000,0.000,1.000,0.0
1/7/2007,12:55:00,0.226,0.090,239.930,1.000,0.000,1.000,0.0
1/7/2007,12:56:00,0.226,0.090,239.930,1.000,0.000,1.000,0.0
1/7/2007,12:57:00,0.224,0.086,239.050,1.000,0.000,1.000,0.0
1/7/2007,12:58:00,0.226,0.088,239.140,1.000,0.000,1.000,0.0
1/7/2007,12:59:00,0.226,0.090,239.950,1.000,0.000,1.000,0.0
1/7/2007,13:00:00,0.226,0.090,239.950,1.000,0.000,2.000,0.0
1/7/2007,13:01:00,0.226,0.094,239.880,1.000,0.000,1.000,0.0
1/7/2007,13:02:00,0.226,0.094,240.160,1.000,0.000,1.000,0.0
1/7/2007,13:03:00,0.228,0.094,240.660,1.000,0.000,1.000,0.0
1/7/2007,13:04:00,0.226,0.094,240.260,1.000,0.000,1.000,0.0
1/7/2007,13:05:00,0.226,0.092,240.420,1.000,0.000,1.000,0.0
1/7/2007,13:06:00,0.226,0.090,240.030,1.000,0.000,1.000,0.0
1/7/2007,13:07:00,0.226,0.090,239.690,1.000,0.000,1.000,0.0
1/7/2007,13:08:00,0.224,0.090,239.260,1.000,0.000,2.000,0.0
1/7/2007,13:09:00,0.344,0.220,239.870,1.800,0.000,1.000,0.0
1/7/2007,13:10:00,0.334,0.226,240.620,1.600,0.000,1.000,0.0
1/7/2007,13:11:00,0.330,0.222,239.670,1.600,0.000,1.000,0.0
1/7/2007,13:12:00,0.330,0.222,239.810,1.600,0.000,1.000,0.0
1/7/2007,13:13:00,0.332,0.228,241.180,1.600,0.000,1.000,0.0
1/7/2007,13:14:00,0.330,0.230,241.590,1.600,0.000,1.000,0.0
1/7/2007,13:15:00,0.328,0.232,241.370,1.600,0.000,1.000,0.0
1/7/2007,13:16:00,0.326,0.232,241.310,1.600,0.000,2.000,0.0
1/7/2007,13:17:00,0.326,0.234,241.660,1.600,0.000,1.000,0.0
1/7/2007,13:18:00,0.326,0.238,242.170,1.600,0.000,1.000,0.0
1/7/2007,13:19:00,0.326,0.238,242.300,1.600,0.000,1.000,0.0
1/7/2007,13:20:00,0.324,0.232,241.380,1.600,0.000,1.000,0.0
1/7/2007,13:21:00,0.322,0.232,241.400,1.600,0.000,1.000,0.0
1/7/2007,13:22:00,0.368,0.272,241.300,2.000,0.000,1.000,0.0
1/7/2007,13:23:00,0.398,0.338,241.380,2.200,0.000,1.000,0.0
1/7/2007,13:24:00,0.398,0.340,241.810,2.200,0.000,2.000,0.0
1/7/2007,13:25:00,0.398,0.344,242.410,2.200,0.000,1.000,0.0
1/7/2007,13:26:00,0.396,0.338,241.600,2.200,0.000,1.000,0.0
1/7/2007,13:27:00,0.396,0.340,242.160,2.200,0.000,1.000,0.0
1/7/2007,13:28:00,0.338,0.258,241.780,1.800,0.000,1.000,0.0
1/7/2007,13:29:00,0.298,0.206,242.140,1.400,0.000,1.000,0.0
1/7/2007,13:30:00,0.298,0.210,242.710,1.400,0.000,1.000,0.0
1/7/2007,13:31:00,0.296,0.206,241.880,1.400,0.000,1.000,0.0
1/7/2007,13:32:00,0.232,0.092,242.540,1.000,0.000,1.000,0.0
1/7/2007,13:33:00,0.228,0.086,242.180,1.000,0.000,0.000,0.0
1/7/2007,13:34:00,0.228,0.084,241.930,1.000,0.000,0.000,0.0
1/7/2007,13:35:00,0.226,0.082,241.530,1.000,0.000,0.000,0.0
1/7/2007,13:36:00,0.172,0.000,241.980,0.800,0.000,0.000,0.0
1/7/2007,13:37:00,0.158,0.000,241.940,0.800,0.000,0.000,0.0
1/7/2007,13:38:00,0.156,0.000,241.510,0.800,0.000,0.000,0.0
1/7/2007,13:39:00,0.158,0.000,242.320,0.800,0.000,0.000,0.0
1/7/2007,13:40:00,0.158,0.000,241.950,0.800,0.000,0.000,0.0
1/7/2007,13:41:00,0.158,0.000,241.680,0.800,0.000,0.000,0.0
1/7/2007,13:42:00,0.158,0.000,242.330,0.800,0.000,0.000,0.0
1/7/2007,13:43:00,0.158,0.000,242.550,0.800,0.000,0.000,0.0
1/7/2007,13:44:00,0.156,0.000,240.990,0.800,0.000,0.000,0.0
1/7/2007,13:45:00,0.156,0.000,240.870,0.800,0.000,0.000,0.0
1/7/2007,13:46:00,0.156,0.000,240.500,0.800,0.000,0.000,0.0
1/7/2007,13:47:00,0.156,0.000,240.390,0.800,0.000,0.000,0.0
1/7/2007,13:48:00,0.156,0.000,240.300,0.800,0.000,0.000,0.0
1/7/2007,13:49:00,0.156,0.000,239.630,0.800,0.000,0.000,0.0
1/7/2007,13:50:00,0.156,0.000,239.580,0.800,0.000,0.000,0.0
1/7/2007,13:51:00,0.156,0.000,240.330,0.800,0.000,0.000,0.0
1/7/2007,13:52:00,0.156,0.000,240.700,0.800,0.000,0.000,0.0
1/7/2007,13:53:00,0.156,0.000,240.440,0.800,0.000,0.000,0.0
1/7/2007,13:54:00,0.156,0.000,240.480,0.800,0.000,0.000,0.0
1/7/2007,13:55:00,0.156,0.000,240.720,0.800,0.000,0.000,0.0
1/7/2007,13:56:00,0.156,0.000,239.890,0.800,0.000,0.000,0.0
1/7/2007,13:57:00,0.156,0.000,240.130,0.800,0.000,0.000,0.0
1/7/2007,13:58:00,0.156,0.000,240.000,0.800,0.000,0.000,0.0
1/7/2007,13:59:00,0.168,0.000,240.050,0.800,0.000,0.000,0.0
1/7/2007,14:00:00,0.274,0.110,240.550,1.200,0.000,0.000,0.0
1/7/2007,14:01:00,1.436,0.092,239.570,6.200,0.000,0.000,0.0
1/7/2007,14:02:00,0.936,0.098,239.770,4.800,0.000,0.000,0.0
1/7/2007,14:03:00,0.266,0.108,240.340,1.200,0.000,0.000,0.0
1/7/2007,14:04:00,0.266,0.110,241.090,1.200,0.000,0.000,0.0
1/7/2007,14:05:00,0.264,0.110,241.110,1.200,0.000,0.000,0.0
1/7/2007,14:06:00,0.700,0.132,240.550,4.000,0.000,0.000,0.0
1/7/2007,14:07:00,0.578,0.120,240.780,3.400,0.000,0.000,0.0
1/7/2007,14:08:00,0.266,0.112,241.170,1.200,0.000,0.000,0.0
1/7/2007,14:09:00,0.296,0.142,240.950,1.600,0.000,0.000,0.0
1/7/2007,14:10:00,0.616,0.220,240.730,3.600,0.000,0.000,0.0
1/7/2007,14:11:00,0.340,0.214,241.220,1.600,0.000,0.000,0.0
1/7/2007,14:12:00,0.334,0.218,241.820,1.600,0.000,0.000,0.0
1/7/2007,14:13:00,0.334,0.216,241.700,1.600,0.000,0.000,0.0
1/7/2007,14:14:00,0.330,0.216,241.340,1.600,0.000,0.000,0.0
1/7/2007,14:15:00,0.328,0.216,241.560,1.600,0.000,0.000,0.0
1/7/2007,14:16:00,0.328,0.222,242.520,1.600,0.000,0.000,0.0
1/7/2007,14:17:00,0.326,0.220,242.210,1.600,0.000,0.000,0.0
1/7/2007,14:18:00,0.324,0.216,241.600,1.600,0.000,0.000,0.0
1/7/2007,14:19:00,0.304,0.156,241.780,1.400,0.000,0.000,0.0
1/7/2007,14:20:00,0.350,0.072,242.150,1.400,0.000,0.000,0.0
1/7/2007,14:21:00,0.322,0.076,242.620,1.400,0.000,0.000,0.0
1/7/2007,14:22:00,0.342,0.074,242.530,1.400,0.000,0.000,0.0
1/7/2007,14:23:00,0.338,0.076,242.210,1.400,0.000,0.000,0.0
1/7/2007,14:24:00,0.338,0.076,242.490,1.400,0.000,0.000,0.0
1/7/2007,14:25:00,0.338,0.076,242.050,1.400,0.000,0.000,0.0
1/7/2007,14:26:00,0.336,0.074,241.890,1.400,0.000,0.000,0.0
1/7/2007,14:27:00,0.338,0.072,241.810,1.400,0.000,0.000,0.0
1/7/2007,14:28:00,0.336,0.074,241.570,1.400,0.000,0.000,0.0
1/7/2007,14:29:00,0.334,0.070,241.150,1.400,0.000,0.000,0.0
1/7/2007,14:30:00,0.280,0.000,240.590,1.200,0.000,0.000,0.0
1/7/2007,14:31:00,0.266,0.000,240.170,1.200,0.000,0.000,0.0
1/7/2007,14:32:00,0.272,0.000,240.310,1.200,0.000,0.000,0.0
1/7/2007,14:33:00,0.272,0.000,240.460,1.200,0.000,0.000,0.0
1/7/2007,14:34:00,0.276,0.000,240.590,1.200,0.000,0.000,0.0
1/7/2007,14:35:00,0.276,0.000,240.430,1.200,0.000,0.000,0.0
1/7/2007,14:36:00,0.276,0.000,240.450,1.200,0.000,0.000,0.0
1/7/2007,14:37:00,0.276,0.000,240.500,1.200,0.000,0.000,0.0
1/7/2007,14:38:00,0.276,0.000,240.510,1.200,0.000,0.000,0.0
1/7/2007,14:39:00,0.274,0.000,240.210,1.200,0.000,0.000,0.0
1/7/2007,14:40:00,0.276,0.000,240.440,1.200,0.000,0.000,0.0
1/7/2007,14:41:00,0.276,0.000,240.370,1.200,0.000,0.000,0.0
1/7/2007,14:42:00,0.276,0.000,240.370,1.200,0.000,0.000,0.0
1/7/2007,14:43:00,0.274,0.000,240.390,1.200,0.000,0.000,0.0
1/7/2007,14:44:00,0.276,0.000,240.960,1.200,0.000,0.000,0.0
1/7/2007,14:45:00,0.276,0.000,241.530,1.200,0.000,0.000,0.0
1/7/2007,14:46:00,0.276,0.000,241.430,1.200,0.000,0.000,0.0
1/7/2007,14:47:00,0.278,0.000,241.980,1.200,0.000,0.000,0.0
1/7/2007,14:48:00,0.278,0.000,242.050,1.200,0.000,0.000,0.0
1/7/2007,14:49:00,0.278,0.000,242.710,1.200,0.000,0.000,0.0
1/7/2007,14:50:00,0.374,0.078,242.800,1.600,0.000,0.000,0.0
1/7/2007,14:51:00,0.390,0.112,242.760,1.600,0.000,0.000,0.0
1/7/2007,14:52:00,0.386,0.112,242.690,1.600,0.000,0.000,0.0
1/7/2007,14:53:00,0.386,0.114,242.750,1.600,0.000,0.000,0.0
1/7/2007,14:54:00,0.384,0.110,241.920,1.600,0.000,0.000,0.0
1/7/2007,14:55:00,0.382,0.110,241.800,1.600,0.000,0.000,0.0
1/7/2007,14:56:00,0.380,0.110,241.770,1.600,0.000,0.000,0.0
1/7/2007,14:57:00,0.380,0.110,242.030,1.600,0.000,0.000,0.0
1/7/2007,14:58:00,0.378,0.108,241.350,1.600,0.000,0.000,0.0
1/7/2007,14:59:00,0.378,0.108,241.550,1.600,0.000,0.000,0.0
1/7/2007,15:00:00,0.378,0.110,241.930,1.600,0.000,0.000,0.0
1/7/2007,15:01:00,0.376,0.110,241.680,1.600,0.000,0.000,0.0
1/7/2007,15:02:00,0.374,0.108,241.220,1.600,0.000,0.000,0.0
1/7/2007,15:03:00,0.354,0.110,239.990,1.600,0.000,0.000,0.0
1/7/2007,15:04:00,0.346,0.208,239.900,1.600,0.000,0.000,0.0
1/7/2007,15:05:00,0.344,0.208,239.910,1.600,0.000,0.000,0.0
1/7/2007,15:06:00,0.346,0.212,240.830,1.600,0.000,0.000,0.0
1/7/2007,15:07:00,0.344,0.212,240.770,1.600,0.000,0.000,0.0
1/7/2007,15:08:00,0.390,0.208,240.260,1.800,0.000,0.000,0.0
1/7/2007,15:09:00,0.428,0.188,240.200,2.000,0.000,0.000,0.0
1/7/2007,15:10:00,0.348,0.076,241.030,1.400,0.000,0.000,0.0
1/7/2007,15:11:00,0.348,0.078,241.430,1.400,0.000,0.000,0.0
1/7/2007,15:12:00,0.348,0.080,241.950,1.400,0.000,0.000,0.0
1/7/2007,15:13:00,0.350,0.082,242.580,1.400,0.000,0.000,0.0
1/7/2007,15:14:00,0.348,0.084,242.730,1.400,0.000,0.000,0.0
1/7/2007,15:15:00,0.348,0.082,242.280,1.400,0.000,0.000,0.0
1/7/2007,15:16:00,0.348,0.082,242.740,1.400,0.000,0.000,0.0
1/7/2007,15:17:00,0.346,0.080,242.080,1.400,0.000,0.000,0.0
1/7/2007,15:18:00,0.348,0.082,242.700,1.400,0.000,0.000,0.0
1/7/2007,15:19:00,0.298,0.000,242.390,1.200,0.000,0.000,0.0
1/7/2007,15:20:00,0.278,0.000,242.440,1.200,0.000,0.000,0.0
1/7/2007,15:21:00,0.278,0.000,242.540,1.200,0.000,0.000,0.0
1/7/2007,15:22:00,0.280,0.000,243.330,1.200,0.000,0.000,0.0
1/7/2007,15:23:00,0.280,0.000,243.700,1.200,0.000,0.000,0.0
1/7/2007,15:24:00,0.280,0.000,243.700,1.200,0.000,0.000,0.0
1/7/2007,15:25:00,0.282,0.000,244.040,1.200,0.000,0.000,0.0
1/7/2007,15:26:00,0.282,0.000,243.760,1.200,0.000,0.000,0.0
1/7/2007,15:27:00,0.280,0.000,243.410,1.200,0.000,0.000,0.0
1/7/2007,15:28:00,0.280,0.000,243.400,1.200,0.000,0.000,0.0
1/7/2007,15:29:00,0.280,0.000,243.160,1.200,0.000,0.000,0.0
1/7/2007,15:30:00,0.280,0.000,243.110,1.200,0.000,0.000,0.0
1/7/2007,15:31:00,0.278,0.000,242.440,1.200,0.000,0.000,0.0
1/7/2007,15:32:00,0.278,0.000,242.080,1.200,0.000,0.000,0.0
1/7/2007,15:33:00,0.278,0.000,242.220,1.200,0.000,0.000,0.0
1/7/2007,15:34:00,0.280,0.000,243.420,1.200,0.000,0.000,0.0
1/7/2007,15:35:00,0.278,0.000,242.650,1.200,0.000,0.000,0.0
1/7/2007,15:36:00,0.280,0.000,243.020,1.200,0.000,0.000,0.0
1/7/2007,15:37:00,0.280,0.000,243.240,1.200,0.000,0.000,0.0
1/7/2007,15:38:00,0.278,0.000,242.810,1.200,0.000,0.000,0.0
1/7/2007,15:39:00,0.280,0.000,242.950,1.200,0.000,0.000,0.0
1/7/2007,15:40:00,0.278,0.000,242.410,1.200,0.000,0.000,0.0
1/7/2007,15:41:00,0.402,0.114,242.480,1.800,0.000,0.000,0.0
1/7/2007,15:42:00,0.388,0.110,241.910,1.600,0.000,0.000,0.0
1/7/2007,15:43:00,0.386,0.112,242.410,1.600,0.000,0.000,0.0
1/7/2007,15:44:00,0.386,0.112,242.580,1.600,0.000,0.000,0.0
1/7/2007,15:45:00,0.384,0.112,242.610,1.600,0.000,0.000,0.0
1/7/2007,15:46:00,0.384,0.114,243.070,1.600,0.000,0.000,0.0
1/7/2007,15:47:00,0.438,0.174,243.330,2.000,0.000,0.000,0.0
1/7/2007,15:48:00,0.466,0.240,243.120,2.200,0.000,0.000,0.0
1/7/2007,15:49:00,0.464,0.240,242.900,2.200,0.000,2.000,0.0
1/7/2007,15:50:00,0.464,0.238,242.690,2.000,0.000,1.000,0.0
1/7/2007,15:51:00,0.464,0.240,242.790,2.000,0.000,2.000,0.0
1/7/2007,15:52:00,0.502,0.270,242.250,2.400,0.000,1.000,0.0
1/7/2007,15:53:00,0.538,0.342,242.570,2.600,0.000,1.000,0.0
1/7/2007,15:54:00,0.538,0.342,242.350,2.600,0.000,2.000,0.0
1/7/2007,15:55:00,0.536,0.342,242.290,2.600,0.000,1.000,0.0
1/7/2007,15:56:00,0.534,0.342,242.490,2.600,0.000,2.000,0.0
1/7/2007,15:57:00,0.534,0.344,242.780,2.600,0.000,1.000,0.0
1/7/2007,15:58:00,0.530,0.342,242.130,2.600,0.000,2.000,0.0
1/7/2007,15:59:00,0.528,0.340,242.030,2.600,0.000,1.000,0.0
1/7/2007,16:00:00,0.516,0.326,242.070,2.400,0.000,1.000,0.0
1/7/2007,16:01:00,0.432,0.208,242.740,2.000,0.000,2.000,0.0
1/7/2007,16:02:00,0.430,0.208,242.950,2.000,0.000,1.000,0.0
1/7/2007,16:03:00,0.428,0.206,242.550,2.000,0.000,1.000,0.0
1/7/2007,16:04:00,0.424,0.204,241.790,2.000,0.000,2.000,0.0
1/7/2007,16:05:00,0.422,0.204,241.610,1.800,0.000,1.000,0.0
1/7/2007,16:06:00,0.418,0.198,240.380,1.800,0.000,1.000,0.0
1/7/2007,16:07:00,0.408,0.186,240.570,1.800,0.000,1.000,0.0
1/7/2007,16:08:00,0.350,0.096,240.930,1.400,0.000,2.000,0.0
1/7/2007,16:09:00,0.272,0.096,241.210,1.200,0.000,1.000,0.0
1/7/2007,16:10:00,0.240,0.096,241.100,1.000,0.000,1.000,0.0
1/7/2007,16:11:00,0.238,0.096,241.010,1.000,0.000,1.000,0.0
1/7/2007,16:12:00,0.272,0.094,240.870,1.200,0.000,2.000,0.0
1/7/2007,16:13:00,0.348,0.092,240.520,1.400,0.000,1.000,0.0
1/7/2007,16:14:00,0.236,0.096,240.720,1.000,0.000,1.000,0.0
1/7/2007,16:15:00,0.234,0.094,240.140,1.000,0.000,1.000,0.0
1/7/2007,16:16:00,0.234,0.094,240.150,1.000,0.000,1.000,0.0
1/7/2007,16:17:00,0.236,0.094,240.340,1.000,0.000,2.000,0.0
1/7/2007,16:18:00,0.234,0.094,240.320,1.000,0.000,1.000,0.0
1/7/2007,16:19:00,0.230,0.100,240.580,1.000,0.000,1.000,0.0
1/7/2007,16:20:00,0.228,0.102,240.530,1.000,0.000,1.000,0.0
1/7/2007,16:21:00,0.226,0.102,240.650,1.000,0.000,1.000,0.0
1/7/2007,16:22:00,0.226,0.098,239.820,1.000,0.000,1.000,0.0
1/7/2007,16:23:00,0.226,0.098,239.740,1.000,0.000,2.000,0.0
1/7/2007,16:24:00,0.226,0.098,239.100,1.000,0.000,1.000,0.0
1/7/2007,16:25:00,0.224,0.096,239.140,1.000,0.000,1.000,0.0
1/7/2007,16:26:00,0.224,0.096,239.170,1.000,0.000,1.000,0.0
1/7/2007,16:27:00,0.226,0.098,239.280,1.000,0.000,1.000,0.0
1/7/2007,16:28:00,0.226,0.098,239.520,1.000,0.000,1.000,0.0
1/7/2007,16:29:00,0.226,0.098,239.600,1.000,0.000,2.000,0.0
1/7/2007,16:30:00,0.228,0.098,240.160,1.000,0.000,1.000,0.0
1/7/2007,16:31:00,0.226,0.102,240.830,1.000,0.000,1.000,0.0
1/7/2007,16:32:00,0.350,0.238,240.590,1.800,0.000,1.000,0.0
1/7/2007,16:33:00,0.336,0.232,240.410,1.600,0.000,1.000,0.0
1/7/2007,16:34:00,0.334,0.234,240.860,1.600,0.000,1.000,0.0
1/7/2007,16:35:00,0.332,0.236,240.960,1.600,0.000,1.000,0.0
1/7/2007,16:36:00,0.330,0.232,240.500,1.600,0.000,2.000,0.0
1/7/2007,16:37:00,0.330,0.236,241.160,1.600,0.000,1.000,0.0
1/7/2007,16:38:00,0.328,0.236,241.030,1.600,0.000,1.000,0.0
1/7/2007,16:39:00,0.326,0.236,241.090,1.600,0.000,1.000,0.0
1/7/2007,16:40:00,0.326,0.236,241.140,1.600,0.000,1.000,0.0
1/7/2007,16:41:00,0.364,0.266,241.130,2.000,0.000,1.000,0.0
1/7/2007,16:42:00,0.402,0.342,241.660,2.200,0.000,2.000,0.0
1/7/2007,16:43:00,0.400,0.342,241.580,2.200,0.000,1.000,0.0
1/7/2007,16:44:00,0.400,0.342,241.550,2.200,0.000,1.000,0.0
1/7/2007,16:45:00,0.396,0.336,240.710,2.200,0.000,1.000,0.0
1/7/2007,16:46:00,0.396,0.340,241.420,2.200,0.000,1.000,0.0
1/7/2007,16:47:00,0.392,0.338,240.990,2.200,0.000,1.000,0.0
1/7/2007,16:48:00,0.392,0.344,241.690,2.200,0.000,1.000,0.0
1/7/2007,16:49:00,0.392,0.348,242.360,2.200,0.000,2.000,0.0
1/7/2007,16:50:00,0.392,0.346,242.080,2.200,0.000,1.000,0.0
1/7/2007,16:51:00,0.390,0.346,242.180,2.200,0.000,1.000,0.0
1/7/2007,16:52:00,0.298,0.214,242.670,1.400,0.000,1.000,0.0
1/7/2007,16:53:00,0.296,0.214,242.990,1.400,0.000,1.000,0.0
1/7/2007,16:54:00,0.296,0.218,243.760,1.400,0.000,1.000,0.0
1/7/2007,16:55:00,0.296,0.216,243.200,1.400,0.000,1.000,0.0
1/7/2007,16:56:00,0.290,0.208,242.830,1.400,0.000,2.000,0.0
1/7/2007,16:57:00,0.228,0.108,242.540,1.000,0.000,1.000,0.0
1/7/2007,16:58:00,0.238,0.106,242.090,1.000,0.000,1.000,0.0
1/7/2007,16:59:00,0.228,0.108,242.420,1.000,0.000,1.000,0.0
1/7/2007,17:00:00,0.226,0.106,242.630,1.000,0.000,1.000,0.0
1/7/2007,17:01:00,0.228,0.108,242.570,1.000,0.000,1.000,0.0
1/7/2007,17:02:00,0.226,0.108,242.560,1.000,0.000,1.000,0.0
1/7/2007,17:03:00,0.226,0.106,242.080,1.000,0.000,2.000,0.0
1/7/2007,17:04:00,0.226,0.106,242.170,1.000,0.000,1.000,0.0
1/7/2007,17:05:00,0.226,0.108,242.470,1.000,0.000,1.000,0.0
1/7/2007,17:06:00,0.226,0.106,242.200,1.000,0.000,1.000,0.0
1/7/2007,17:07:00,0.226,0.108,242.580,1.000,0.000,1.000,0.0
1/7/2007,17:08:00,0.226,0.106,242.050,1.000,0.000,1.000,0.0
1/7/2007,17:09:00,0.244,0.114,241.310,1.200,0.000,1.000,0.0
1/7/2007,17:10:00,0.334,0.238,241.750,1.600,0.000,2.000,0.0
1/7/2007,17:11:00,0.334,0.240,242.060,1.600,0.000,1.000,0.0
1/7/2007,17:12:00,0.332,0.240,241.790,1.600,0.000,1.000,0.0
1/7/2007,17:13:00,0.330,0.236,241.250,1.600,0.000,1.000,0.0
1/7/2007,17:14:00,0.330,0.236,241.190,1.600,0.000,1.000,0.0
1/7/2007,17:15:00,0.328,0.236,241.370,1.600,0.000,1.000,0.0
1/7/2007,17:16:00,0.328,0.240,242.150,1.600,0.000,1.000,0.0
1/7/2007,17:17:00,0.328,0.240,242.120,1.600,0.000,1.000,0.0
1/7/2007,17:18:00,0.326,0.236,241.190,1.600,0.000,2.000,0.0
1/7/2007,17:19:00,0.324,0.236,241.350,1.600,0.000,1.000,0.0
1/7/2007,17:20:00,0.324,0.240,242.010,1.600,0.000,1.000,0.0
