Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
26/12/2006,16:22:00,3.810,0.068,240.540,15.800,0.000,0.000,17.0
26/12/2006,16:23:00,3.908,0.000,239.800,16.200,0.000,0.000,18.0
26/12/2006,16:24:00,4.134,0.212,238.860,17.400,0.000,0.000,17.0
26/12/2006,16:25:00,4.200,0.448,238.080,17.800,0.000,1.000,18.0
26/12/2006,16:26:00,4.380,0.472,237.260,18.600,0.000,0.000,17.0
26/12/2006,16:27:00,4.594,0.506,236.610,19.600,0.000,0.000,17.0
26/12/2006,16:28:00,4.700,0.514,237.800,20.000,0.000,0.000,18.0
26/12/2006,16:29:00,4.794,0.526,239.400,20.200,0.000,0.000,17.0
26/12/2006,16:30:00,4.746,0.504,239.120,20.000,0.000,0.000,18.0
26/12/2006,16:31:00,3.944,0.000,239.800,16.400,0.000,1.000,17.0
26/12/2006,16:32:00,3.572,0.000,239.600,15.000,0.000,0.000,18.0
26/12/2006,16:33:00,2.856,0.000,240.240,12.000,0.000,0.000,18.0
26/12/2006,16:34:00,2.770,0.000,240.180,11.600,0.000,0.000,17.0
26/12/2006,16:35:00,2.726,0.000,241.020,11.400,0.000,0.000,18.0
26/12/2006,16:36:00,2.916,0.106,240.180,12.400,0.000,0.000,18.0
26/12/2006,16:37:00,3.592,0.462,240.670,15.200,0.000,1.000,17.0
26/12/2006,16:38:00,3.584,0.458,241.020,15.000,0.000,0.000,18.0
26/12/2006,16:39:00,3.596,0.468,240.790,15.200,0.000,0.000,18.0
26/12/2006,16:40:00,3.582,0.464,241.150,15.000,0.000,0.000,18.0
26/12/2006,16:41:00,3.572,0.460,240.330,15.000,0.000,0.000,17.0
26/12/2006,16:42:00,3.246,0.300,239.890,13.800,0.000,0.000,18.0
26/12/2006,16:43:00,3.190,0.248,240.030,13.600,0.000,0.000,18.0
26/12/2006,16:44:00,2.810,0.096,240.200,11.800,0.000,0.000,17.0
26/12/2006,16:45:00,2.882,0.186,240.260,12.000,0.000,1.000,18.0
26/12/2006,16:46:00,2.890,0.210,240.340,12.000,0.000,0.000,18.0
26/12/2006,16:47:00,2.860,0.200,239.670,12.000,0.000,0.000,17.0
26/12/2006,16:48:00,2.880,0.206,239.870,12.000,0.000,0.000,18.0
26/12/2006,16:49:00,2.842,0.198,239.120,12.000,0.000,0.000,17.0
26/12/2006,16:50:00,2.836,0.196,238.180,12.000,0.000,1.000,18.0
26/12/2006,16:51:00,2.820,0.194,238.540,11.800,0.000,0.000,17.0
26/12/2006,16:52:00,2.898,0.198,238.500,12.200,0.000,0.000,18.0
26/12/2006,16:53:00,2.902,0.188,237.610,12.200,0.000,0.000,17.0
26/12/2006,16:54:00,2.904,0.188,236.780,12.200,0.000,0.000,17.0
26/12/2006,16:55:00,2.834,0.098,237.910,12.000,0.000,0.000,17.0
26/12/2006,16:56:00,2.756,0.000,240.850,11.400,0.000,1.000,18.0
26/12/2006,16:57:00,2.644,0.000,241.090,11.000,0.000,0.000,18.0
26/12/2006,16:58:00,2.640,0.000,241.460,11.000,0.000,0.000,18.0
26/12/2006,16:59:00,2.622,0.000,241.700,10.800,0.000,0.000,18.0
26/12/2006,17:00:00,2.632,0.000,241.700,11.000,0.000,0.000,18.0
26/12/2006,17:01:00,2.684,0.000,241.640,11.200,0.000,0.000,18.0
26/12/2006,17:02:00,2.796,0.000,241.980,11.600,0.000,1.000,17.0
26/12/2006,17:03:00,2.902,0.000,241.810,12.000,0.000,0.000,18.0
26/12/2006,17:04:00,3.058,0.000,241.200,12.600,0.000,0.000,18.0
26/12/2006,17:05:00,3.046,0.000,241.480,12.600,0.000,0.000,18.0
26/12/2006,17:06:00,2.982,0.000,239.330,12.400,0.000,1.000,18.0
26/12/2006,17:07:00,3.080,0.000,237.820,13.000,0.000,0.000,17.0
26/12/2006,17:08:00,3.054,0.000,237.450,12.800,0.000,0.000,17.0
26/12/2006,17:09:00,3.030,0.000,237.200,12.800,0.000,0.000,17.0
26/12/2006,17:10:00,3.060,0.000,237.800,12.800,0.000,0.000,18.0
26/12/2006,17:11:00,3.040,0.000,237.820,12.800,0.000,0.000,17.0
26/12/2006,17:12:00,3.068,0.000,238.210,12.800,0.000,1.000,17.0
26/12/2006,17:13:00,3.062,0.000,238.550,12.800,0.000,0.000,18.0
26/12/2006,17:14:00,3.040,0.000,237.130,12.800,0.000,0.000,17.0
26/12/2006,17:15:00,3.068,0.000,237.720,13.000,0.000,0.000,17.0
26/12/2006,17:16:00,3.210,0.000,237.100,13.600,0.000,0.000,18.0
26/12/2006,17:17:00,3.368,0.000,236.910,14.200,0.000,1.000,17.0
26/12/2006,17:18:00,3.454,0.078,237.290,14.600,0.000,0.000,17.0
26/12/2006,17:19:00,3.462,0.112,236.600,14.600,0.000,0.000,17.0
26/12/2006,17:20:00,3.534,0.228,236.480,15.000,0.000,1.000,17.0
26/12/2006,17:21:00,3.528,0.226,236.080,15.000,0.000,2.000,17.0
26/12/2006,17:22:00,3.538,0.226,235.440,15.000,0.000,1.000,17.0
26/12/2006,17:23:00,3.588,0.294,236.090,15.200,0.000,2.000,17.0
26/12/2006,17:24:00,3.596,0.330,236.980,15.200,0.000,2.000,18.0
26/12/2006,17:25:00,3.622,0.336,237.140,15.400,0.000,1.000,17.0
26/12/2006,17:26:00,3.596,0.330,236.910,15.200,0.000,2.000,17.0
26/12/2006,17:27:00,3.616,0.334,237.060,15.200,0.000,1.000,17.0
26/12/2006,17:28:00,3.576,0.324,236.280,15.200,0.000,2.000,17.0
26/12/2006,17:29:00,3.586,0.328,235.980,15.200,0.000,1.000,18.0
26/12/2006,17:30:00,3.534,0.266,236.020,15.000,0.000,2.000,17.0
26/12/2006,17:31:00,3.524,0.206,237.110,14.800,0.000,1.000,17.0
26/12/2006,17:32:00,3.510,0.202,237.450,14.800,0.000,2.000,17.0
26/12/2006,17:33:00,3.466,0.108,237.550,14.600,0.000,1.000,17.0
26/12/2006,17:34:00,3.442,0.102,237.650,14.400,0.000,2.000,18.0
26/12/2006,17:35:00,3.476,0.110,238.450,14.600,0.000,1.000,17.0
26/12/2006,17:36:00,3.440,0.104,237.830,14.400,0.000,2.000,17.0
26/12/2006,17:37:00,3.446,0.106,237.300,14.600,0.000,1.000,18.0
26/12/2006,17:38:00,3.428,0.100,237.390,14.400,0.000,2.000,17.0
26/12/2006,17:39:00,3.444,0.104,237.120,14.600,0.000,1.000,17.0
26/12/2006,17:40:00,3.432,0.100,237.490,14.400,0.000,1.000,17.0
26/12/2006,17:41:00,3.452,0.108,237.680,14.600,0.000,2.000,18.0
26/12/2006,17:42:00,3.442,0.104,238.130,14.400,0.000,1.000,17.0
26/12/2006,17:43:00,3.466,0.110,238.390,14.600,0.000,2.000,18.0
26/12/2006,17:44:00,3.452,0.108,238.310,14.400,0.000,1.000,17.0
26/12/2006,17:45:00,3.448,0.106,237.660,14.400,0.000,1.000,17.0
26/12/2006,17:46:00,3.462,0.106,237.750,14.600,0.000,2.000,18.0
26/12/2006,17:47:00,3.388,0.000,238.050,14.200,0.000,0.000,17.0
26/12/2006,17:48:00,3.364,0.000,236.590,14.200,0.000,0.000,17.0
26/12/2006,17:49:00,3.348,0.000,236.740,14.200,0.000,0.000,17.0
26/12/2006,17:50:00,3.380,0.000,237.360,14.200,0.000,1.000,18.0
26/12/2006,17:51:00,3.362,0.000,237.570,14.200,0.000,0.000,17.0
26/12/2006,17:52:00,3.464,0.066,237.750,14.600,0.000,0.000,17.0
26/12/2006,17:53:00,3.522,0.118,237.500,14.800,0.000,0.000,17.0
26/12/2006,17:54:00,3.508,0.124,238.250,14.800,0.000,0.000,18.0
26/12/2006,17:55:00,3.488,0.124,238.210,14.600,0.000,0.000,17.0
26/12/2006,17:56:00,3.504,0.122,238.050,14.800,0.000,1.000,18.0
26/12/2006,17:57:00,3.496,0.124,238.880,14.600,0.000,0.000,17.0
26/12/2006,17:58:00,3.502,0.124,238.460,14.600,0.000,0.000,17.0
26/12/2006,17:59:00,3.474,0.118,238.400,14.600,0.000,0.000,18.0
26/12/2006,18:00:00,3.490,0.120,237.880,14.600,0.000,0.000,17.0
26/12/2006,18:01:00,3.532,0.156,238.750,14.800,0.000,0.000,18.0
26/12/2006,18:02:00,3.632,0.224,238.440,15.200,0.000,1.000,17.0
26/12/2006,18:03:00,3.258,0.230,239.330,13.600,0.000,0.000,18.0
26/12/2006,18:04:00,3.304,0.166,240.310,13.800,0.000,0.000,17.0
26/12/2006,18:05:00,3.304,0.104,240.700,13.800,0.000,0.000,18.0
26/12/2006,18:06:00,3.620,0.228,239.760,15.200,0.000,0.000,18.0
26/12/2006,18:07:00,3.282,0.100,240.070,13.600,0.000,0.000,17.0
26/12/2006,18:08:00,3.284,0.098,239.250,13.800,0.000,1.000,18.0
26/12/2006,18:09:00,3.228,0.136,239.330,13.600,0.000,0.000,17.0
26/12/2006,18:10:00,3.110,0.128,239.810,13.000,0.000,0.000,18.0
26/12/2006,18:11:00,2.954,0.000,240.170,12.400,0.000,0.000,18.0
26/12/2006,18:12:00,2.944,0.000,239.770,12.200,0.000,0.000,17.0
26/12/2006,18:13:00,5.262,0.000,237.130,22.600,0.000,0.000,18.0
26/12/2006,18:14:00,5.808,0.000,236.910,24.400,0.000,1.000,17.0
26/12/2006,18:15:00,5.018,0.000,237.650,21.800,0.000,0.000,17.0
26/12/2006,18:16:00,3.126,0.000,240.670,13.000,0.000,0.000,18.0
26/12/2006,18:17:00,3.136,0.000,240.580,13.000,0.000,0.000,18.0
26/12/2006,18:18:00,3.276,0.192,240.220,13.600,0.000,0.000,17.0
26/12/2006,18:19:00,3.288,0.198,240.830,13.600,0.000,1.000,18.0
26/12/2006,18:20:00,3.246,0.184,240.250,13.400,0.000,0.000,18.0
26/12/2006,18:21:00,3.282,0.180,239.750,13.600,0.000,0.000,17.0
26/12/2006,18:22:00,3.506,0.166,239.080,14.600,0.000,0.000,18.0
26/12/2006,18:23:00,3.366,0.220,239.510,14.000,0.000,0.000,17.0
26/12/2006,18:24:00,3.516,0.296,240.150,14.600,0.000,0.000,18.0
26/12/2006,18:25:00,3.746,0.292,239.670,15.600,0.000,1.000,18.0
26/12/2006,18:26:00,3.514,0.290,240.140,14.600,0.000,0.000,17.0
26/12/2006,18:27:00,3.522,0.288,239.730,14.600,0.000,0.000,18.0
26/12/2006,18:28:00,3.318,0.290,240.280,13.800,0.000,0.000,18.0
26/12/2006,18:29:00,3.196,0.288,239.720,13.400,0.000,0.000,17.0
26/12/2006,18:30:00,3.084,0.282,239.510,12.800,0.000,0.000,18.0
26/12/2006,18:31:00,3.190,0.286,239.570,13.400,0.000,1.000,17.0
26/12/2006,18:32:00,3.050,0.284,240.270,12.800,0.000,0.000,18.0
26/12/2006,18:33:00,3.046,0.294,241.150,12.600,0.000,0.000,18.0
26/12/2006,18:34:00,3.026,0.290,241.260,12.600,0.000,0.000,18.0
26/12/2006,18:35:00,3.144,0.304,240.180,13.200,0.000,0.000,17.0
26/12/2006,18:36:00,3.058,0.360,239.580,12.800,0.000,0.000,18.0
26/12/2006,18:37:00,2.976,0.254,239.340,12.400,0.000,0.000,17.0
26/12/2006,18:38:00,2.954,0.248,239.240,12.400,0.000,0.000,18.0
26/12/2006,18:39:00,2.972,0.252,239.250,12.400,0.000,1.000,17.0
26/12/2006,18:40:00,2.938,0.242,238.560,12.400,0.000,0.000,18.0
26/12/2006,18:41:00,2.962,0.250,238.910,12.400,0.000,0.000,17.0
26/12/2006,18:42:00,2.950,0.244,239.220,12.400,0.000,0.000,18.0
26/12/2006,18:43:00,2.972,0.252,239.450,12.400,0.000,0.000,17.0
26/12/2006,18:44:00,2.952,0.246,239.500,12.400,0.000,0.000,18.0
26/12/2006,18:45:00,2.924,0.160,239.850,12.200,0.000,1.000,18.0
26/12/2006,18:46:00,2.904,0.146,239.360,12.000,0.000,0.000,17.0
26/12/2006,18:47:00,2.890,0.142,239.300,12.000,0.000,0.000,18.0
26/12/2006,18:48:00,2.914,0.148,239.680,12.200,0.000,0.000,17.0
26/12/2006,18:49:00,2.892,0.144,239.590,12.000,0.000,0.000,18.0
26/12/2006,18:50:00,2.900,0.148,239.070,12.000,0.000,1.000,17.0
26/12/2006,18:51:00,2.872,0.140,238.740,12.000,0.000,0.000,18.0
26/12/2006,18:52:00,2.874,0.144,238.020,12.000,0.000,0.000,17.0
26/12/2006,18:53:00,2.872,0.144,238.840,12.000,0.000,0.000,18.0
26/12/2006,18:54:00,2.892,0.148,238.930,12.000,0.000,0.000,17.0
26/12/2006,18:55:00,2.882,0.144,239.400,12.000,0.000,0.000,18.0
26/12/2006,18:56:00,2.898,0.148,239.300,12.000,0.000,1.000,17.0
26/12/2006,18:57:00,2.866,0.140,238.590,12.000,0.000,0.000,18.0
26/12/2006,18:58:00,2.922,0.186,238.000,12.200,0.000,0.000,17.0
26/12/2006,18:59:00,2.958,0.266,237.810,12.400,0.000,0.000,17.0
26/12/2006,19:00:00,2.982,0.270,237.860,12.600,0.000,0.000,18.0
26/12/2006,19:01:00,2.984,0.272,239.030,12.400,0.000,0.000,17.0
26/12/2006,19:02:00,2.990,0.274,238.500,12.600,0.000,1.000,18.0
26/12/2006,19:03:00,2.968,0.266,238.410,12.400,0.000,0.000,17.0
26/12/2006,19:04:00,2.986,0.272,238.440,12.600,0.000,0.000,17.0
26/12/2006,19:05:00,2.946,0.264,237.540,12.400,0.000,0.000,18.0
26/12/2006,19:06:00,2.962,0.268,237.630,12.400,0.000,0.000,17.0
26/12/2006,19:07:00,2.926,0.260,237.010,12.400,0.000,0.000,17.0
26/12/2006,19:08:00,2.944,0.264,236.980,12.400,0.000,1.000,17.0
26/12/2006,19:09:00,2.926,0.260,237.030,12.400,0.000,0.000,18.0
26/12/2006,19:10:00,2.950,0.268,237.320,12.400,0.000,0.000,17.0
26/12/2006,19:11:00,2.854,0.142,237.780,12.000,0.000,0.000,17.0
26/12/2006,19:12:00,2.874,0.142,238.140,12.000,0.000,0.000,18.0
26/12/2006,19:13:00,2.878,0.138,239.180,12.000,0.000,0.000,17.0
26/12/2006,19:14:00,2.896,0.144,239.140,12.000,0.000,1.000,18.0
26/12/2006,19:15:00,2.904,0.144,239.020,12.200,0.000,0.000,17.0
26/12/2006,19:16:00,2.976,0.246,239.260,12.400,0.000,0.000,18.0
26/12/2006,19:17:00,2.978,0.248,239.210,12.400,0.000,0.000,17.0
26/12/2006,19:18:00,2.950,0.242,238.760,12.400,0.000,0.000,18.0
26/12/2006,19:19:00,2.984,0.250,239.480,12.400,0.000,0.000,17.0
26/12/2006,19:20:00,2.960,0.246,239.400,12.400,0.000,0.000,18.0
26/12/2006,19:21:00,2.968,0.248,239.160,12.400,0.000,1.000,17.0
26/12/2006,19:22:00,2.966,0.246,240.050,12.400,0.000,0.000,18.0
26/12/2006,19:23:00,2.986,0.252,240.180,12.400,0.000,0.000,18.0
26/12/2006,19:24:00,2.938,0.218,239.570,12.200,0.000,0.000,17.0
26/12/2006,19:25:00,2.916,0.144,239.900,12.200,0.000,0.000,18.0
26/12/2006,19:26:00,2.900,0.140,240.120,12.000,0.000,0.000,17.0
26/12/2006,19:27:00,2.914,0.142,239.820,12.200,0.000,1.000,18.0
26/12/2006,19:28:00,2.898,0.138,239.930,12.000,0.000,0.000,18.0
26/12/2006,19:29:00,2.932,0.148,240.700,12.200,0.000,0.000,17.0
26/12/2006,19:30:00,2.918,0.146,240.760,12.000,0.000,0.000,18.0
26/12/2006,19:31:00,2.936,0.154,240.890,12.200,0.000,0.000,18.0
26/12/2006,19:32:00,2.942,0.166,240.830,12.200,0.000,0.000,18.0
26/12/2006,19:33:00,3.024,0.280,239.840,12.600,0.000,1.000,17.0
26/12/2006,19:34:00,3.000,0.276,239.730,12.600,0.000,0.000,18.0
26/12/2006,19:35:00,3.014,0.282,239.790,12.600,0.000,0.000,18.0
26/12/2006,19:36:00,3.004,0.282,240.540,12.400,0.000,0.000,17.0
26/12/2006,19:37:00,3.018,0.286,240.360,12.600,0.000,0.000,18.0
26/12/2006,19:38:00,3.004,0.280,240.700,12.400,0.000,0.000,18.0
26/12/2006,19:39:00,3.032,0.288,241.090,12.600,0.000,1.000,17.0
26/12/2006,19:40:00,3.000,0.280,240.630,12.400,0.000,0.000,18.0
26/12/2006,19:41:00,3.010,0.284,240.160,12.600,0.000,0.000,18.0
26/12/2006,19:42:00,2.984,0.276,239.930,12.400,0.000,0.000,18.0
26/12/2006,19:43:00,2.998,0.280,239.590,12.600,0.000,0.000,17.0
26/12/2006,19:44:00,2.976,0.274,239.590,12.400,0.000,0.000,18.0
26/12/2006,19:45:00,2.938,0.174,240.010,12.200,0.000,1.000,17.0
26/12/2006,19:46:00,2.908,0.146,239.940,12.000,0.000,0.000,18.0
26/12/2006,19:47:00,2.902,0.148,239.630,12.000,0.000,0.000,18.0
26/12/2006,19:48:00,2.930,0.152,240.530,12.200,0.000,0.000,17.0
26/12/2006,19:49:00,2.936,0.146,240.130,12.200,0.000,0.000,18.0
26/12/2006,19:50:00,3.090,0.148,240.150,12.800,0.000,1.000,18.0
26/12/2006,19:51:00,3.000,0.232,240.020,12.400,0.000,1.000,17.0
26/12/2006,19:52:00,2.994,0.272,239.960,12.400,0.000,2.000,18.0
26/12/2006,19:53:00,2.982,0.268,240.490,12.400,0.000,1.000,18.0
26/12/2006,19:54:00,2.998,0.272,240.270,12.400,0.000,2.000,17.0
26/12/2006,19:55:00,2.988,0.270,240.760,12.400,0.000,1.000,18.0
26/12/2006,19:56:00,3.174,0.346,240.140,13.200,0.000,2.000,18.0
26/12/2006,19:57:00,3.294,0.372,240.740,13.800,0.000,1.000,17.0
26/12/2006,19:58:00,4.890,0.698,238.050,21.000,0.000,2.000,18.0
26/12/2006,19:59:00,4.920,0.644,237.410,21.000,0.000,1.000,17.0
26/12/2006,20:00:00,4.744,0.624,237.900,20.200,0.000,2.000,17.0
26/12/2006,20:01:00,3.384,0.388,238.600,14.400,0.000,1.000,18.0
26/12/2006,20:02:00,3.062,0.370,239.430,12.800,0.000,2.000,17.0
26/12/2006,20:03:00,3.428,0.480,239.740,14.800,0.000,1.000,18.0
26/12/2006,20:04:00,3.534,0.472,239.630,15.200,0.000,2.000,18.0
26/12/2006,20:05:00,2.904,0.334,240.360,12.200,0.000,1.000,17.0
26/12/2006,20:06:00,2.896,0.280,241.290,12.000,0.000,2.000,18.0
26/12/2006,20:07:00,2.980,0.402,240.580,12.400,0.000,1.000,18.0
26/12/2006,20:08:00,2.984,0.410,240.450,12.400,0.000,2.000,18.0
26/12/2006,20:09:00,2.966,0.408,240.770,12.400,0.000,1.000,17.0
26/12/2006,20:10:00,2.990,0.416,241.110,12.400,0.000,2.000,18.0
26/12/2006,20:11:00,2.956,0.404,240.440,12.400,0.000,1.000,18.0
26/12/2006,20:12:00,2.936,0.388,240.160,12.200,0.000,2.000,17.0
26/12/2006,20:13:00,2.734,0.258,241.210,11.400,0.000,1.000,18.0
26/12/2006,20:14:00,2.758,0.264,241.480,11.400,0.000,1.000,18.0
26/12/2006,20:15:00,2.752,0.262,241.960,11.400,0.000,2.000,18.0
26/12/2006,20:16:00,2.764,0.266,241.630,11.400,0.000,1.000,18.0
26/12/2006,20:17:00,2.740,0.258,240.870,11.400,0.000,1.000,18.0
26/12/2006,20:18:00,2.742,0.198,241.450,11.400,0.000,1.000,17.0
26/12/2006,20:19:00,2.742,0.182,241.560,11.400,0.000,1.000,18.0
26/12/2006,20:20:00,2.650,0.000,241.640,11.000,0.000,0.000,18.0
26/12/2006,20:21:00,2.948,0.000,239.960,12.200,0.000,0.000,18.0
26/12/2006,20:22:00,2.920,0.000,239.830,12.200,0.000,0.000,17.0
26/12/2006,20:23:00,2.770,0.000,240.180,11.600,0.000,0.000,18.0
26/12/2006,20:24:00,2.520,0.000,240.920,10.400,0.000,0.000,18.0
26/12/2006,20:25:00,2.616,0.000,240.770,10.800,0.000,1.000,18.0
26/12/2006,20:26:00,2.846,0.000,240.560,11.800,0.000,0.000,17.0
26/12/2006,20:27:00,2.866,0.000,240.600,11.800,0.000,0.000,18.0
26/12/2006,20:28:00,2.836,0.000,239.570,11.800,0.000,0.000,18.0
26/12/2006,20:29:00,2.886,0.000,239.710,12.000,0.000,0.000,17.0
26/12/2006,20:30:00,2.528,0.062,240.780,10.600,0.000,0.000,18.0
26/12/2006,20:31:00,2.482,0.094,240.720,10.400,0.000,1.000,18.0
26/12/2006,20:32:00,2.414,0.104,241.000,10.000,0.000,0.000,18.0
26/12/2006,20:33:00,2.546,0.064,241.840,10.600,0.000,0.000,17.0
26/12/2006,20:34:00,3.926,0.000,240.410,16.400,1.000,0.000,18.0
26/12/2006,20:35:00,3.298,0.166,241.000,14.000,1.000,0.000,18.0
26/12/2006,20:36:00,3.164,0.158,240.990,13.400,2.000,0.000,18.0
26/12/2006,20:37:00,3.422,0.146,240.300,14.400,1.000,1.000,17.0
26/12/2006,20:38:00,3.748,0.142,240.230,15.600,1.000,0.000,18.0
26/12/2006,20:39:00,3.770,0.150,240.640,15.600,1.000,0.000,18.0
26/12/2006,20:40:00,3.752,0.146,240.710,15.600,2.000,0.000,18.0
26/12/2006,20:41:00,3.780,0.156,241.430,15.600,1.000,0.000,17.0
26/12/2006,20:42:00,3.792,0.158,242.480,15.600,1.000,0.000,18.0
26/12/2006,20:43:00,3.780,0.114,243.270,15.600,1.000,1.000,18.0
26/12/2006,20:44:00,3.736,0.058,243.160,15.400,1.000,0.000,19.0
26/12/2006,20:45:00,3.762,0.064,243.340,15.400,2.000,0.000,18.0
26/12/2006,20:46:00,4.426,0.052,242.600,18.600,15.000,0.000,18.0
26/12/2006,20:47:00,5.364,0.000,240.830,22.200,39.000,0.000,18.0
26/12/2006,20:48:00,5.168,0.000,241.160,21.600,38.000,0.000,17.0
26/12/2006,20:49:00,4.670,0.000,241.720,19.800,27.000,1.000,18.0
26/12/2006,20:50:00,5.214,0.000,241.220,21.600,39.000,0.000,18.0
26/12/2006,20:51:00,5.196,0.000,241.190,21.600,40.000,0.000,18.0
26/12/2006,20:52:00,5.018,0.000,241.120,20.800,38.000,0.000,18.0
26/12/2006,20:53:00,4.660,0.000,240.990,19.400,39.000,0.000,17.0
26/12/2006,20:54:00,4.654,0.104,240.890,19.400,39.000,1.000,18.0
26/12/2006,20:55:00,4.764,0.110,241.020,19.800,39.000,0.000,18.0
26/12/2006,20:56:00,4.502,0.094,241.870,18.600,39.000,0.000,18.0
26/12/2006,20:57:00,4.424,0.102,241.380,18.400,39.000,0.000,18.0
26/12/2006,20:58:00,4.414,0.094,241.330,18.200,39.000,0.000,18.0
26/12/2006,20:59:00,3.512,0.084,242.140,15.200,26.000,0.000,17.0
26/12/2006,21:00:00,2.610,0.000,242.790,10.800,2.000,0.000,19.0
26/12/2006,21:01:00,2.616,0.000,242.370,10.800,1.000,0.000,18.0
26/12/2006,21:02:00,2.636,0.000,242.410,11.000,1.000,1.000,18.0
26/12/2006,21:03:00,2.608,0.000,241.990,10.800,1.000,0.000,17.0
26/12/2006,21:04:00,2.636,0.000,242.100,11.000,1.000,0.000,18.0
26/12/2006,21:05:00,2.860,0.000,241.560,12.000,2.000,0.000,18.0
26/12/2006,21:06:00,2.872,0.000,241.620,12.000,1.000,0.000,18.0
26/12/2006,21:07:00,2.418,0.046,242.210,10.000,1.000,0.000,18.0
26/12/2006,21:08:00,2.238,0.064,242.240,9.200,1.000,1.000,18.0
26/12/2006,21:09:00,2.270,0.000,243.010,9.400,1.000,0.000,18.0
26/12/2006,21:10:00,2.308,0.058,239.900,9.600,2.000,0.000,18.0
26/12/2006,21:11:00,2.344,0.114,240.280,9.800,1.000,0.000,17.0
26/12/2006,21:12:00,2.386,0.168,240.210,10.000,1.000,0.000,18.0
26/12/2006,21:13:00,2.374,0.160,240.480,10.000,1.000,0.000,18.0
26/12/2006,21:14:00,2.398,0.164,240.570,10.000,2.000,1.000,18.0
26/12/2006,21:15:00,2.364,0.162,240.560,9.800,1.000,0.000,17.0
26/12/2006,21:16:00,2.394,0.170,241.130,10.000,1.000,0.000,18.0
26/12/2006,21:17:00,2.366,0.162,240.580,9.800,1.000,0.000,18.0
26/12/2006,21:18:00,2.372,0.164,240.450,10.000,1.000,0.000,18.0
26/12/2006,21:19:00,2.368,0.162,240.030,10.000,2.000,1.000,17.0
26/12/2006,21:20:00,2.316,0.114,239.750,9.800,1.000,0.000,18.0
26/12/2006,21:21:00,2.268,0.094,240.120,9.400,1.000,0.000,17.0
26/12/2006,21:22:00,2.276,0.066,240.170,9.600,1.000,0.000,18.0
26/12/2006,21:23:00,2.312,0.072,240.680,9.600,1.000,0.000,18.0
26/12/2006,21:24:00,2.288,0.060,240.150,9.600,1.000,0.000,17.0
26/12/2006,21:25:00,2.208,0.068,240.180,9.200,2.000,1.000,18.0
26/12/2006,21:26:00,2.186,0.076,239.930,9.200,1.000,0.000,18.0
26/12/2006,21:27:00,2.218,0.070,241.010,9.200,1.000,0.000,18.0
26/12/2006,21:28:00,2.196,0.076,240.670,9.200,1.000,0.000,17.0
26/12/2006,21:29:00,2.210,0.066,240.160,9.200,1.000,0.000,18.0
26/12/2006,21:30:00,2.170,0.000,240.420,9.000,1.000,0.000,18.0
26/12/2006,21:31:00,2.204,0.052,241.550,9.200,1.000,1.000,18.0
26/12/2006,21:32:00,3.104,0.072,240.730,13.800,14.000,0.000,17.0
26/12/2006,21:33:00,4.438,0.086,239.370,18.600,39.000,0.000,18.0
26/12/2006,21:34:00,4.424,0.092,239.720,18.400,38.000,0.000,17.0
26/12/2006,21:35:00,4.348,0.066,239.060,18.200,38.000,0.000,18.0
26/12/2006,21:36:00,4.330,0.068,239.180,18.000,39.000,0.000,17.0
26/12/2006,21:37:00,4.336,0.066,238.810,18.200,38.000,1.000,18.0
26/12/2006,21:38:00,4.316,0.070,238.760,18.000,38.000,0.000,17.0
26/12/2006,21:39:00,4.338,0.064,238.710,18.200,38.000,0.000,18.0
26/12/2006,21:40:00,4.302,0.072,238.080,18.000,38.000,0.000,17.0
26/12/2006,21:41:00,4.306,0.062,237.830,18.000,38.000,0.000,18.0
26/12/2006,21:42:00,4.358,0.000,238.070,18.200,37.000,0.000,17.0
26/12/2006,21:43:00,4.396,0.082,238.270,18.400,38.000,1.000,17.0
26/12/2006,21:44:00,4.368,0.076,238.110,18.400,38.000,0.000,18.0
26/12/2006,21:45:00,4.188,0.086,238.450,17.600,38.000,0.000,17.0
26/12/2006,21:46:00,3.374,0.090,239.380,14.800,27.000,0.000,18.0
26/12/2006,21:47:00,1.868,0.100,240.950,7.800,0.000,0.000,17.0
26/12/2006,21:48:00,1.860,0.100,241.160,7.800,0.000,0.000,18.0
26/12/2006,21:49:00,1.894,0.122,241.740,8.000,0.000,1.000,18.0
26/12/2006,21:50:00,2.292,0.228,241.710,9.600,1.000,0.000,18.0
26/12/2006,21:51:00,2.218,0.236,242.490,9.200,0.000,0.000,18.0
26/12/2006,21:52:00,1.970,0.226,243.230,8.200,0.000,0.000,18.0
26/12/2006,21:53:00,1.946,0.218,243.330,8.000,0.000,0.000,18.0
26/12/2006,21:54:00,1.972,0.224,243.340,8.200,0.000,1.000,18.0
26/12/2006,21:55:00,1.122,0.230,243.930,5.200,0.000,0.000,6.0
26/12/2006,21:56:00,0.880,0.236,243.820,3.800,0.000,0.000,0.0
26/12/2006,21:57:00,0.788,0.126,243.850,3.400,0.000,0.000,0.0
26/12/2006,21:58:00,0.778,0.096,243.760,3.400,0.000,0.000,0.0
26/12/2006,21:59:00,0.700,0.000,244.050,3.000,0.000,0.000,0.0
26/12/2006,22:00:00,0.748,0.000,244.240,3.200,0.000,1.000,0.0
