Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
1/1/2007,22:22:00,0.546,0.268,239.970,2.400,0.000,2.000,0.0
1/1/2007,22:23:00,0.550,0.280,241.810,2.400,0.000,1.000,0.0
1/1/2007,22:24:00,0.546,0.276,241.300,2.400,0.000,1.000,0.0
1/1/2007,22:25:00,0.544,0.278,241.650,2.400,0.000,1.000,0.0
1/1/2007,22:26:00,0.542,0.278,241.620,2.400,0.000,2.000,0.0
1/1/2007,22:27:00,0.610,0.352,241.610,3.000,0.000,1.000,0.0
1/1/2007,22:28:00,0.614,0.382,241.690,3.000,0.000,1.000,0.0
1/1/2007,22:29:00,0.612,0.380,241.410,3.000,0.000,1.000,0.0
1/1/2007,22:30:00,0.614,0.390,242.600,3.000,0.000,1.000,0.0
1/1/2007,22:31:00,0.610,0.384,241.970,3.000,0.000,2.000,0.0
1/1/2007,22:32:00,0.538,0.260,241.830,2.400,0.000,0.000,0.0
1/1/2007,22:33:00,0.538,0.262,242.070,2.400,0.000,0.000,0.0
1/1/2007,22:34:00,0.536,0.262,242.080,2.400,0.000,0.000,0.0
1/1/2007,22:35:00,0.540,0.264,242.250,2.400,0.000,0.000,0.0
1/1/2007,22:36:00,0.476,0.164,242.280,2.000,0.000,0.000,0.0
1/1/2007,22:37:00,0.378,0.000,242.060,1.600,0.000,0.000,0.0
1/1/2007,22:38:00,0.374,0.000,241.950,1.600,0.000,0.000,0.0
1/1/2007,22:39:00,0.372,0.000,242.320,1.600,0.000,0.000,0.0
1/1/2007,22:40:00,0.372,0.000,242.360,1.600,0.000,0.000,0.0
1/1/2007,22:41:00,0.374,0.000,243.070,1.600,0.000,0.000,0.0
1/1/2007,22:42:00,0.376,0.000,243.900,1.600,0.000,0.000,0.0
1/1/2007,22:43:00,0.376,0.000,243.920,1.600,0.000,0.000,0.0
1/1/2007,22:44:00,0.376,0.000,243.990,1.600,0.000,0.000,0.0
1/1/2007,22:45:00,0.376,0.000,243.730,1.600,0.000,0.000,0.0
1/1/2007,22:46:00,0.374,0.000,243.290,1.600,0.000,0.000,0.0
1/1/2007,22:47:00,0.374,0.000,242.930,1.600,0.000,0.000,0.0
1/1/2007,22:48:00,0.372,0.000,242.030,1.600,0.000,0.000,0.0
1/1/2007,22:49:00,0.372,0.000,242.370,1.600,0.000,0.000,0.0
1/1/2007,22:50:00,0.378,0.000,243.190,1.600,0.000,0.000,0.0
1/1/2007,22:51:00,0.386,0.000,244.290,1.600,0.000,0.000,0.0
1/1/2007,22:52:00,0.388,0.000,245.090,1.600,0.000,0.000,0.0
1/1/2007,22:53:00,0.386,0.000,244.520,1.600,0.000,0.000,0.0
1/1/2007,22:54:00,0.384,0.000,244.210,1.600,0.000,0.000,0.0
1/1/2007,22:55:00,0.386,0.000,244.810,1.600,0.000,0.000,0.0
1/1/2007,22:56:00,0.382,0.000,244.260,1.600,0.000,0.000,0.0
1/1/2007,22:57:00,0.374,0.000,243.130,1.600,0.000,0.000,0.0
1/1/2007,22:58:00,0.376,0.000,243.730,1.600,0.000,0.000,0.0
1/1/2007,22:59:00,0.376,0.000,243.560,1.600,0.000,0.000,0.0
1/1/2007,23:00:00,0.372,0.000,242.780,1.600,0.000,0.000,0.0
1/1/2007,23:01:00,0.370,0.000,242.020,1.600,0.000,0.000,0.0
1/1/2007,23:02:00,0.396,0.000,242.330,1.800,0.000,0.000,0.0
1/1/2007,23:03:00,0.484,0.160,242.540,2.000,0.000,0.000,0.0
1/1/2007,23:04:00,0.480,0.160,242.520,2.000,0.000,0.000,0.0
1/1/2007,23:05:00,0.476,0.160,242.380,2.000,0.000,0.000,0.0
1/1/2007,23:06:00,0.478,0.164,243.230,2.000,0.000,0.000,0.0
1/1/2007,23:07:00,0.522,0.206,242.430,2.400,0.000,0.000,0.0
1/1/2007,23:08:00,0.548,0.266,242.490,2.400,0.000,0.000,0.0
1/1/2007,23:09:00,0.548,0.266,242.730,2.400,0.000,0.000,0.0
1/1/2007,23:10:00,0.548,0.270,243.150,2.400,0.000,0.000,0.0
1/1/2007,23:11:00,0.546,0.268,243.060,2.400,0.000,0.000,0.0
1/1/2007,23:12:00,0.544,0.270,243.340,2.400,0.000,0.000,0.0
1/1/2007,23:13:00,0.546,0.276,244.030,2.400,0.000,0.000,0.0
1/1/2007,23:14:00,0.546,0.278,244.510,2.400,0.000,0.000,0.0
1/1/2007,23:15:00,0.544,0.278,244.440,2.400,0.000,0.000,0.0
1/1/2007,23:16:00,0.502,0.214,244.470,2.200,0.000,0.000,0.0
1/1/2007,23:17:00,0.472,0.170,244.450,2.000,0.000,0.000,0.0
1/1/2007,23:18:00,0.456,0.146,243.910,2.000,0.000,0.000,0.0
1/1/2007,23:19:00,0.378,0.000,244.580,1.600,0.000,0.000,0.0
1/1/2007,23:20:00,0.380,0.000,244.820,1.600,0.000,0.000,0.0
1/1/2007,23:21:00,0.376,0.000,243.910,1.600,0.000,0.000,0.0
1/1/2007,23:22:00,0.380,0.000,245.050,1.600,0.000,0.000,0.0
1/1/2007,23:23:00,0.380,0.000,245.120,1.600,0.000,0.000,0.0
1/1/2007,23:24:00,0.378,0.000,244.180,1.600,0.000,0.000,0.0
1/1/2007,23:25:00,0.376,0.000,243.820,1.600,0.000,0.000,0.0
1/1/2007,23:26:00,0.376,0.000,243.650,1.600,0.000,0.000,0.0
1/1/2007,23:27:00,0.378,0.000,244.070,1.600,0.000,0.000,0.0
1/1/2007,23:28:00,0.378,0.000,244.130,1.600,0.000,0.000,0.0
1/1/2007,23:29:00,0.376,0.000,243.750,1.600,0.000,0.000,0.0
1/1/2007,23:30:00,0.376,0.000,243.980,1.600,0.000,0.000,0.0
1/1/2007,23:31:00,0.378,0.000,244.380,1.600,0.000,0.000,0.0
1/1/2007,23:32:00,0.378,0.000,244.480,1.600,0.000,0.000,0.0
1/1/2007,23:33:00,0.378,0.000,244.620,1.600,0.000,0.000,0.0
1/1/2007,23:34:00,0.380,0.000,244.930,1.600,0.000,0.000,0.0
1/1/2007,23:35:00,0.378,0.000,244.010,1.600,0.000,0.000,0.0
1/1/2007,23:36:00,0.376,0.000,243.790,1.600,0.000,0.000,0.0
1/1/2007,23:37:00,0.380,0.000,244.850,1.600,0.000,0.000,0.0
1/1/2007,23:38:00,0.380,0.000,244.620,1.600,0.000,0.000,0.0
1/1/2007,23:39:00,0.378,0.000,243.970,1.600,0.000,0.000,0.0
1/1/2007,23:40:00,0.380,0.000,244.990,1.600,0.000,0.000,0.0
1/1/2007,23:41:00,0.380,0.000,244.810,1.600,0.000,0.000,0.0
1/1/2007,23:42:00,0.384,0.000,245.910,1.600,0.000,0.000,0.0
1/1/2007,23:43:00,0.384,0.000,246.300,1.600,0.000,0.000,0.0
1/1/2007,23:44:00,0.382,0.000,245.610,1.600,0.000,0.000,0.0
1/1/2007,23:45:00,0.494,0.162,244.730,2.200,0.000,0.000,0.0
1/1/2007,23:46:00,0.486,0.170,244.270,2.000,0.000,0.000,0.0
1/1/2007,23:47:00,0.484,0.172,244.570,2.000,0.000,0.000,0.0
1/1/2007,23:48:00,0.572,0.272,244.760,2.600,0.000,0.000,0.0
1/1/2007,23:49:00,0.558,0.278,244.480,2.400,0.000,0.000,0.0
1/1/2007,23:50:00,0.560,0.282,245.230,2.600,0.000,0.000,0.0
1/1/2007,23:51:00,0.556,0.280,244.770,2.400,0.000,0.000,0.0
1/1/2007,23:52:00,0.556,0.284,245.490,2.400,0.000,0.000,0.0
1/1/2007,23:53:00,0.548,0.274,244.090,2.400,0.000,0.000,0.0
1/1/2007,23:54:00,0.538,0.258,241.720,2.400,0.000,0.000,0.0
1/1/2007,23:55:00,0.536,0.258,241.770,2.400,0.000,0.000,0.0
1/1/2007,23:56:00,0.498,0.204,241.360,2.200,0.000,0.000,0.0
1/1/2007,23:57:00,0.464,0.152,241.510,2.000,0.000,0.000,0.0
1/1/2007,23:58:00,0.462,0.150,241.010,2.000,0.000,0.000,0.0
1/1/2007,23:59:00,0.460,0.150,240.750,2.000,0.000,0.000,0.0
2/1/2007,00:00:00,0.442,0.122,241.060,1.800,0.000,0.000,0.0
2/1/2007,00:01:00,0.370,0.000,241.220,1.600,0.000,0.000,0.0
2/1/2007,00:02:00,0.368,0.000,241.030,1.600,0.000,0.000,0.0
2/1/2007,00:03:00,0.370,0.000,241.410,1.600,0.000,0.000,0.0
2/1/2007,00:04:00,0.370,0.000,241.220,1.600,0.000,0.000,0.0
2/1/2007,00:05:00,0.368,0.000,241.030,1.600,0.000,0.000,0.0
2/1/2007,00:06:00,0.368,0.000,240.470,1.400,0.000,0.000,0.0
2/1/2007,00:07:00,0.366,0.000,240.260,1.400,0.000,0.000,0.0
2/1/2007,00:08:00,0.372,0.000,241.880,1.600,0.000,0.000,0.0
2/1/2007,00:09:00,0.370,0.000,241.210,1.600,0.000,0.000,0.0
2/1/2007,00:10:00,0.370,0.000,241.350,1.600,0.000,0.000,0.0
2/1/2007,00:11:00,0.372,0.000,241.930,1.600,0.000,0.000,0.0
2/1/2007,00:12:00,0.374,0.000,242.470,1.600,0.000,0.000,0.0
2/1/2007,00:13:00,0.372,0.000,242.150,1.600,0.000,0.000,0.0
2/1/2007,00:14:00,0.372,0.000,241.840,1.600,0.000,0.000,0.0
2/1/2007,00:15:00,0.370,0.000,241.600,1.600,0.000,0.000,0.0
2/1/2007,00:16:00,0.372,0.000,242.180,1.600,0.000,0.000,0.0
2/1/2007,00:17:00,0.372,0.000,242.040,1.600,0.000,0.000,0.0
2/1/2007,00:18:00,0.374,0.000,242.420,1.600,0.000,0.000,0.0
2/1/2007,00:19:00,0.374,0.000,242.610,1.600,0.000,0.000,0.0
2/1/2007,00:20:00,0.372,0.000,241.790,1.600,0.000,0.000,0.0
2/1/2007,00:21:00,0.372,0.000,241.690,1.600,0.000,0.000,0.0
2/1/2007,00:22:00,0.370,0.000,241.510,1.600,0.000,0.000,0.0
2/1/2007,00:23:00,0.372,0.000,241.700,1.600,0.000,0.000,0.0
2/1/2007,00:24:00,0.372,0.000,241.910,1.600,0.000,0.000,0.0
2/1/2007,00:25:00,0.376,0.000,243.030,1.600,0.000,0.000,0.0
2/1/2007,00:26:00,0.378,0.000,244.090,1.600,0.000,0.000,0.0
2/1/2007,00:27:00,0.468,0.126,243.460,2.000,0.000,0.000,0.0
2/1/2007,00:28:00,0.552,0.234,243.170,2.600,0.000,0.000,0.0
2/1/2007,00:29:00,0.556,0.270,243.170,2.400,0.000,0.000,0.0
2/1/2007,00:30:00,0.554,0.268,242.950,2.400,0.000,0.000,0.0
2/1/2007,00:31:00,0.650,0.394,242.480,3.200,0.000,0.000,0.0
2/1/2007,00:32:00,0.630,0.386,241.980,3.000,0.000,1.000,0.0
2/1/2007,00:33:00,0.626,0.386,242.090,3.000,0.000,2.000,0.0
2/1/2007,00:34:00,0.624,0.386,241.840,3.000,0.000,1.000,0.0
2/1/2007,00:35:00,0.622,0.386,242.090,3.000,0.000,1.000,0.0
2/1/2007,00:36:00,0.602,0.358,242.480,2.800,0.000,2.000,0.0
2/1/2007,00:37:00,0.554,0.288,242.940,2.600,0.000,1.000,0.0
2/1/2007,00:38:00,0.552,0.286,242.850,2.600,0.000,2.000,0.0
2/1/2007,00:39:00,0.550,0.282,242.320,2.400,0.000,1.000,0.0
2/1/2007,00:40:00,0.548,0.280,242.030,2.400,0.000,1.000,0.0
2/1/2007,00:41:00,0.546,0.280,241.870,2.400,0.000,2.000,0.0
2/1/2007,00:42:00,0.530,0.254,241.290,2.400,0.000,1.000,0.0
2/1/2007,00:43:00,0.450,0.140,241.270,2.000,0.000,2.000,0.0
2/1/2007,00:44:00,0.448,0.138,240.700,1.800,0.000,1.000,0.0
2/1/2007,00:45:00,0.450,0.142,241.750,2.000,0.000,1.000,0.0
2/1/2007,00:46:00,0.450,0.144,241.910,2.000,0.000,2.000,0.0
2/1/2007,00:47:00,0.450,0.144,242.090,2.000,0.000,1.000,0.0
2/1/2007,00:48:00,0.454,0.152,243.500,2.000,0.000,1.000,0.0
2/1/2007,00:49:00,0.452,0.150,243.210,2.000,0.000,1.000,0.0
2/1/2007,00:50:00,0.450,0.148,242.800,2.000,0.000,2.000,0.0
2/1/2007,00:51:00,0.452,0.152,243.590,2.000,0.000,1.000,0.0
2/1/2007,00:52:00,0.452,0.154,244.030,2.000,0.000,1.000,0.0
2/1/2007,00:53:00,0.452,0.154,243.960,2.000,0.000,1.000,0.0
2/1/2007,00:54:00,0.448,0.150,243.230,2.000,0.000,2.000,0.0
2/1/2007,00:55:00,0.448,0.150,243.050,1.800,0.000,1.000,0.0
2/1/2007,00:56:00,0.448,0.150,242.990,1.800,0.000,1.000,0.0
2/1/2007,00:57:00,0.448,0.152,243.600,2.000,0.000,1.000,0.0
2/1/2007,00:58:00,0.394,0.060,243.860,1.600,0.000,1.000,0.0
2/1/2007,00:59:00,0.378,0.000,243.680,1.600,0.000,0.000,0.0
2/1/2007,01:00:00,0.378,0.000,243.750,1.600,0.000,0.000,0.0
2/1/2007,01:01:00,0.378,0.000,243.660,1.600,0.000,0.000,0.0
2/1/2007,01:02:00,0.378,0.000,243.980,1.600,0.000,0.000,0.0
2/1/2007,01:03:00,0.378,0.000,244.140,1.600,0.000,0.000,0.0
2/1/2007,01:04:00,0.376,0.000,243.490,1.600,0.000,0.000,0.0
2/1/2007,01:05:00,0.374,0.000,243.010,1.600,0.000,0.000,0.0
2/1/2007,01:06:00,0.374,0.000,242.670,1.600,0.000,0.000,0.0
2/1/2007,01:07:00,0.374,0.000,242.870,1.600,0.000,0.000,0.0
2/1/2007,01:08:00,0.400,0.000,243.300,1.800,0.000,0.000,0.0
2/1/2007,01:09:00,0.532,0.220,243.910,2.400,0.000,0.000,0.0
2/1/2007,01:10:00,0.564,0.278,244.330,2.600,0.000,0.000,0.0
2/1/2007,01:11:00,0.560,0.274,243.820,2.400,0.000,0.000,0.0
2/1/2007,01:12:00,0.558,0.274,243.780,2.400,0.000,0.000,0.0
2/1/2007,01:13:00,0.556,0.276,243.950,2.400,0.000,0.000,0.0
2/1/2007,01:14:00,0.552,0.274,243.680,2.400,0.000,0.000,0.0
2/1/2007,01:15:00,0.550,0.278,244.210,2.400,0.000,0.000,0.0
2/1/2007,01:16:00,0.548,0.276,244.030,2.400,0.000,0.000,0.0
2/1/2007,01:17:00,0.484,0.180,243.990,2.000,0.000,0.000,0.0
2/1/2007,01:18:00,0.472,0.166,243.550,2.000,0.000,0.000,0.0
2/1/2007,01:19:00,0.472,0.166,243.540,2.000,0.000,0.000,0.0
2/1/2007,01:20:00,0.472,0.168,243.840,2.000,0.000,0.000,0.0
2/1/2007,01:21:00,0.474,0.172,244.730,2.000,0.000,0.000,0.0
2/1/2007,01:22:00,0.476,0.174,244.980,2.000,0.000,0.000,0.0
2/1/2007,01:23:00,0.474,0.170,244.440,2.000,0.000,0.000,0.0
2/1/2007,01:24:00,0.440,0.122,243.440,1.800,0.000,0.000,0.0
2/1/2007,01:25:00,0.374,0.000,242.750,1.600,0.000,0.000,0.0
2/1/2007,01:26:00,0.374,0.000,242.470,1.600,0.000,0.000,0.0
2/1/2007,01:27:00,0.372,0.000,242.040,1.600,0.000,0.000,0.0
2/1/2007,01:28:00,0.372,0.000,241.680,1.600,0.000,0.000,0.0
2/1/2007,01:29:00,0.374,0.000,242.330,1.600,0.000,0.000,0.0
2/1/2007,01:30:00,0.374,0.000,242.630,1.600,0.000,0.000,0.0
2/1/2007,01:31:00,0.374,0.000,242.820,1.600,0.000,0.000,0.0
2/1/2007,01:32:00,0.376,0.000,242.970,1.600,0.000,0.000,0.0
2/1/2007,01:33:00,0.376,0.000,243.550,1.600,0.000,0.000,0.0
2/1/2007,01:34:00,0.378,0.000,243.710,1.600,0.000,0.000,0.0
2/1/2007,01:35:00,0.376,0.000,243.630,1.600,0.000,0.000,0.0
2/1/2007,01:36:00,0.376,0.000,243.410,1.600,0.000,0.000,0.0
2/1/2007,01:37:00,0.376,0.000,242.890,1.600,0.000,0.000,0.0
2/1/2007,01:38:00,0.374,0.000,242.540,1.600,0.000,0.000,0.0
2/1/2007,01:39:00,0.372,0.000,241.820,1.600,0.000,0.000,0.0
2/1/2007,01:40:00,0.370,0.000,241.380,1.600,0.000,0.000,0.0
2/1/2007,01:41:00,0.374,0.000,242.360,1.600,0.000,0.000,0.0
2/1/2007,01:42:00,0.378,0.000,243.640,1.600,0.000,0.000,0.0
2/1/2007,01:43:00,0.376,0.000,242.990,1.600,0.000,0.000,0.0
2/1/2007,01:44:00,0.376,0.000,243.210,1.600,0.000,0.000,0.0
2/1/2007,01:45:00,0.376,0.000,243.390,1.600,0.000,0.000,0.0
2/1/2007,01:46:00,0.376,0.000,243.560,1.600,0.000,0.000,0.0
2/1/2007,01:47:00,0.376,0.000,243.300,1.600,0.000,0.000,0.0
2/1/2007,01:48:00,0.376,0.000,243.210,1.600,0.000,0.000,0.0
2/1/2007,01:49:00,0.412,0.056,243.610,1.800,0.000,0.000,0.0
2/1/2007,01:50:00,0.452,0.134,243.720,1.800,0.000,0.000,0.0
2/1/2007,01:51:00,0.506,0.186,243.440,2.200,0.000,0.000,0.0
2/1/2007,01:52:00,0.562,0.268,243.100,2.600,0.000,0.000,0.0
2/1/2007,01:53:00,0.556,0.268,242.900,2.400,0.000,0.000,0.0
2/1/2007,01:54:00,0.554,0.268,243.050,2.400,0.000,0.000,0.0
2/1/2007,01:55:00,0.550,0.266,242.720,2.400,0.000,0.000,0.0
2/1/2007,01:56:00,0.546,0.264,242.370,2.400,0.000,0.000,0.0
2/1/2007,01:57:00,0.532,0.248,243.170,2.400,0.000,0.000,0.0
2/1/2007,01:58:00,0.474,0.162,242.750,2.000,0.000,0.000,0.0
2/1/2007,01:59:00,0.470,0.158,242.080,2.000,0.000,0.000,0.0
2/1/2007,02:00:00,0.470,0.160,242.180,2.000,0.000,0.000,0.0
2/1/2007,02:01:00,0.476,0.172,244.440,2.000,0.000,0.000,0.0
2/1/2007,02:02:00,0.480,0.182,246.140,2.000,0.000,0.000,0.0
2/1/2007,02:03:00,0.478,0.178,245.490,2.000,0.000,0.000,0.0
2/1/2007,02:04:00,0.478,0.178,245.340,2.000,0.000,0.000,0.0
2/1/2007,02:05:00,0.476,0.176,245.170,2.000,0.000,0.000,0.0
2/1/2007,02:06:00,0.458,0.148,245.230,2.000,0.000,0.000,0.0
2/1/2007,02:07:00,0.382,0.000,245.080,1.600,0.000,0.000,0.0
2/1/2007,02:08:00,0.382,0.000,245.230,1.600,0.000,0.000,0.0
2/1/2007,02:09:00,0.382,0.000,245.090,1.600,0.000,0.000,0.0
2/1/2007,02:10:00,0.382,0.000,245.120,1.600,0.000,0.000,0.0
2/1/2007,02:11:00,0.382,0.000,245.060,1.600,0.000,0.000,0.0
2/1/2007,02:12:00,0.382,0.000,244.870,1.600,0.000,0.000,0.0
2/1/2007,02:13:00,0.382,0.000,245.120,1.600,0.000,0.000,0.0
2/1/2007,02:14:00,0.382,0.000,245.210,1.600,0.000,0.000,0.0
2/1/2007,02:15:00,0.384,0.000,245.730,1.600,0.000,0.000,0.0
2/1/2007,02:16:00,0.384,0.000,245.710,1.600,0.000,0.000,0.0
2/1/2007,02:17:00,0.386,0.000,246.440,1.600,0.000,0.000,0.0
2/1/2007,02:18:00,0.386,0.000,246.370,1.600,0.000,0.000,0.0
2/1/2007,02:19:00,0.384,0.000,246.140,1.600,0.000,0.000,0.0
2/1/2007,02:20:00,0.384,0.000,246.050,1.600,0.000,0.000,0.0
2/1/2007,02:21:00,0.384,0.000,245.940,1.600,0.000,0.000,0.0
2/1/2007,02:22:00,0.384,0.000,245.500,1.600,0.000,0.000,0.0
2/1/2007,02:23:00,0.382,0.000,245.370,1.600,0.000,0.000,0.0
2/1/2007,02:24:00,0.382,0.000,245.380,1.600,0.000,0.000,0.0
2/1/2007,02:25:00,0.382,0.000,245.220,1.600,0.000,0.000,0.0
2/1/2007,02:26:00,0.386,0.000,246.150,1.600,0.000,0.000,0.0
2/1/2007,02:27:00,0.386,0.000,246.730,1.600,0.000,0.000,0.0
2/1/2007,02:28:00,0.390,0.000,247.410,1.600,0.000,0.000,0.0
2/1/2007,02:29:00,0.386,0.000,246.780,1.600,0.000,0.000,0.0
2/1/2007,02:30:00,0.412,0.054,245.290,1.800,0.000,0.000,0.0
2/1/2007,02:31:00,0.458,0.142,245.020,2.000,0.000,0.000,0.0
2/1/2007,02:32:00,0.460,0.144,245.580,2.000,0.000,0.000,0.0
2/1/2007,02:33:00,0.482,0.156,245.080,2.000,0.000,0.000,0.0
2/1/2007,02:34:00,0.568,0.282,244.920,2.600,0.000,0.000,0.0
2/1/2007,02:35:00,0.564,0.282,244.950,2.600,0.000,0.000,0.0
2/1/2007,02:36:00,0.562,0.286,245.450,2.600,0.000,0.000,0.0
2/1/2007,02:37:00,0.562,0.294,246.360,2.600,0.000,0.000,0.0
2/1/2007,02:38:00,0.538,0.260,246.270,2.400,0.000,0.000,0.0
2/1/2007,02:39:00,0.488,0.186,246.740,2.000,0.000,0.000,0.0
2/1/2007,02:40:00,0.488,0.188,246.920,2.000,0.000,0.000,0.0
2/1/2007,02:41:00,0.484,0.182,246.120,2.000,0.000,0.000,0.0
2/1/2007,02:42:00,0.482,0.182,246.140,2.000,0.000,0.000,0.0
2/1/2007,02:43:00,0.480,0.178,245.590,2.000,0.000,0.000,0.0
2/1/2007,02:44:00,0.478,0.176,245.370,2.000,0.000,0.000,0.0
2/1/2007,02:45:00,0.478,0.178,245.580,2.000,0.000,0.000,0.0
2/1/2007,02:46:00,0.480,0.184,246.380,2.000,0.000,0.000,0.0
2/1/2007,02:47:00,0.482,0.186,246.880,2.000,0.000,0.000,0.0
2/1/2007,02:48:00,0.464,0.160,246.720,2.000,0.000,0.000,0.0
2/1/2007,02:49:00,0.388,0.000,247.360,1.600,0.000,0.000,0.0
2/1/2007,02:50:00,0.388,0.000,247.280,1.600,0.000,0.000,0.0
2/1/2007,02:51:00,0.386,0.000,246.200,1.600,0.000,0.000,0.0
2/1/2007,02:52:00,0.384,0.000,245.890,1.600,0.000,0.000,0.0
2/1/2007,02:53:00,0.384,0.000,245.620,1.600,0.000,0.000,0.0
2/1/2007,02:54:00,0.384,0.000,245.590,1.600,0.000,0.000,0.0
2/1/2007,02:55:00,0.384,0.000,245.800,1.600,0.000,0.000,0.0
2/1/2007,02:56:00,0.384,0.000,246.150,1.600,0.000,0.000,0.0
2/1/2007,02:57:00,0.384,0.000,246.080,1.600,0.000,0.000,0.0
2/1/2007,02:58:00,0.408,0.052,246.110,1.800,0.000,0.000,0.0
2/1/2007,02:59:00,0.468,0.168,246.130,2.000,0.000,0.000,0.0
2/1/2007,03:00:00,0.470,0.168,246.160,2.000,0.000,1.000,0.0
2/1/2007,03:01:00,0.466,0.166,245.650,2.000,0.000,2.000,0.0
2/1/2007,03:02:00,0.466,0.164,245.510,2.000,0.000,1.000,0.0
2/1/2007,03:03:00,0.468,0.166,245.870,2.000,0.000,2.000,0.0
2/1/2007,03:04:00,0.468,0.168,245.930,2.000,0.000,1.000,0.0
2/1/2007,03:05:00,0.470,0.168,246.160,2.000,0.000,1.000,0.0
2/1/2007,03:06:00,0.468,0.168,245.920,2.000,0.000,2.000,0.0
2/1/2007,03:07:00,0.470,0.168,246.170,2.000,0.000,1.000,0.0
2/1/2007,03:08:00,0.470,0.168,246.200,2.000,0.000,2.000,0.0
2/1/2007,03:09:00,0.468,0.168,246.220,2.000,0.000,1.000,0.0
2/1/2007,03:10:00,0.468,0.168,246.260,2.000,0.000,1.000,0.0
2/1/2007,03:11:00,0.468,0.168,246.310,2.000,0.000,2.000,0.0
2/1/2007,03:12:00,0.556,0.274,245.620,2.600,0.000,1.000,0.0
2/1/2007,03:13:00,0.538,0.272,245.410,2.400,0.000,1.000,0.0
2/1/2007,03:14:00,0.538,0.274,245.610,2.400,0.000,2.000,0.0
2/1/2007,03:15:00,0.538,0.274,245.760,2.400,0.000,1.000,0.0
2/1/2007,03:16:00,0.644,0.400,246.590,3.000,0.000,1.000,0.0
2/1/2007,03:17:00,0.644,0.420,246.390,3.000,0.000,2.000,0.0
2/1/2007,03:18:00,0.638,0.418,246.340,3.000,0.000,1.000,0.0
2/1/2007,03:19:00,0.622,0.400,246.710,3.000,0.000,1.000,0.0
2/1/2007,03:20:00,0.562,0.310,246.220,2.600,0.000,1.000,0.0
2/1/2007,03:21:00,0.560,0.308,245.990,2.600,0.000,2.000,0.0
2/1/2007,03:22:00,0.558,0.310,246.160,2.600,0.000,1.000,0.0
2/1/2007,03:23:00,0.556,0.306,245.780,2.600,0.000,1.000,0.0
2/1/2007,03:24:00,0.554,0.306,245.680,2.600,0.000,1.000,0.0
2/1/2007,03:25:00,0.550,0.304,245.350,2.600,0.000,2.000,0.0
2/1/2007,03:26:00,0.482,0.182,245.870,2.000,0.000,0.000,0.0
2/1/2007,03:27:00,0.480,0.182,246.210,2.000,0.000,0.000,0.0
2/1/2007,03:28:00,0.480,0.180,245.880,2.000,0.000,0.000,0.0
2/1/2007,03:29:00,0.478,0.178,245.550,2.000,0.000,0.000,0.0
2/1/2007,03:30:00,0.478,0.178,245.520,2.000,0.000,0.000,0.0
2/1/2007,03:31:00,0.384,0.000,245.180,1.600,0.000,0.000,0.0
2/1/2007,03:32:00,0.382,0.000,244.850,1.600,0.000,0.000,0.0
2/1/2007,03:33:00,0.378,0.000,243.850,1.600,0.000,0.000,0.0
2/1/2007,03:34:00,0.378,0.000,243.870,1.600,0.000,0.000,0.0
2/1/2007,03:35:00,0.380,0.000,244.160,1.600,0.000,0.000,0.0
2/1/2007,03:36:00,0.380,0.000,244.450,1.600,0.000,0.000,0.0
2/1/2007,03:37:00,0.380,0.000,244.730,1.600,0.000,0.000,0.0
2/1/2007,03:38:00,0.382,0.000,245.170,1.600,0.000,0.000,0.0
2/1/2007,03:39:00,0.382,0.000,245.330,1.600,0.000,0.000,0.0
2/1/2007,03:40:00,0.384,0.000,245.470,1.600,0.000,0.000,0.0
2/1/2007,03:41:00,0.388,0.000,247.030,1.600,0.000,0.000,0.0
2/1/2007,03:42:00,0.390,0.046,247.410,1.600,0.000,0.000,0.0
2/1/2007,03:43:00,0.388,0.000,247.180,1.600,0.000,0.000,0.0
2/1/2007,03:44:00,0.388,0.000,247.100,1.600,0.000,0.000,0.0
2/1/2007,03:45:00,0.388,0.000,247.280,1.600,0.000,0.000,0.0
2/1/2007,03:46:00,0.386,0.000,246.540,1.600,0.000,0.000,0.0
2/1/2007,03:47:00,0.384,0.000,245.880,1.600,0.000,0.000,0.0
2/1/2007,03:48:00,0.386,0.000,246.310,1.600,0.000,0.000,0.0
2/1/2007,03:49:00,0.386,0.000,246.610,1.600,0.000,0.000,0.0
2/1/2007,03:50:00,0.384,0.000,245.890,1.600,0.000,0.000,0.0
2/1/2007,03:51:00,0.384,0.000,245.730,1.600,0.000,0.000,0.0
2/1/2007,03:52:00,0.384,0.000,246.000,1.600,0.000,0.000,0.0
2/1/2007,03:53:00,0.440,0.092,245.380,2.000,0.000,0.000,0.0
2/1/2007,03:54:00,0.454,0.138,244.300,2.000,0.000,0.000,0.0
2/1/2007,03:55:00,0.456,0.140,244.490,2.000,0.000,0.000,0.0
2/1/2007,03:56:00,0.456,0.138,244.320,2.000,0.000,0.000,0.0
2/1/2007,03:57:00,0.456,0.140,244.440,2.000,0.000,0.000,0.0
2/1/2007,03:58:00,0.500,0.182,244.920,2.200,0.000,0.000,0.0
2/1/2007,03:59:00,0.566,0.284,245.350,2.600,0.000,0.000,0.0
2/1/2007,04:00:00,0.562,0.286,245.540,2.600,0.000,0.000,0.0
