Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
26/10/2010,22:01:00,0.394,0.190,242.860,1.800,0.000,1.000,0.0
26/10/2010,22:02:00,0.366,0.152,243.120,1.600,0.000,2.000,1.0
26/10/2010,22:03:00,0.326,0.086,243.280,1.400,0.000,1.000,1.0
26/10/2010,22:04:00,0.328,0.086,243.240,1.400,0.000,1.000,0.0
26/10/2010,22:05:00,0.328,0.086,243.320,1.400,0.000,1.000,1.0
26/10/2010,22:06:00,0.328,0.084,242.700,1.400,0.000,1.000,1.0
26/10/2010,22:07:00,0.326,0.082,242.350,1.400,0.000,1.000,0.0
26/10/2010,22:08:00,0.318,0.080,241.960,1.400,0.000,2.000,1.0
26/10/2010,22:09:00,0.318,0.080,241.960,1.400,0.000,1.000,1.0
26/10/2010,22:10:00,0.366,0.126,242.800,1.600,0.000,1.000,0.0
26/10/2010,22:11:00,0.430,0.218,242.610,2.000,0.000,1.000,1.0
26/10/2010,22:12:00,0.432,0.226,244.250,2.000,0.000,1.000,1.0
26/10/2010,22:13:00,0.430,0.228,244.440,2.000,0.000,2.000,0.0
26/10/2010,22:14:00,0.426,0.226,244.070,2.000,0.000,1.000,1.0
26/10/2010,22:15:00,0.424,0.222,243.510,2.000,0.000,1.000,1.0
26/10/2010,22:16:00,0.424,0.226,243.970,2.000,0.000,1.000,0.0
26/10/2010,22:17:00,0.424,0.230,244.860,2.000,0.000,1.000,1.0
26/10/2010,22:18:00,0.426,0.228,244.490,2.000,0.000,1.000,1.0
26/10/2010,22:19:00,0.426,0.224,243.740,2.000,0.000,2.000,0.0
26/10/2010,22:20:00,0.640,0.340,242.760,3.200,0.000,1.000,4.0
26/10/2010,22:21:00,0.984,0.506,242.380,4.600,0.000,1.000,10.0
26/10/2010,22:22:00,1.004,0.504,242.340,4.600,0.000,1.000,10.0
26/10/2010,22:23:00,0.986,0.444,243.510,4.400,0.000,1.000,11.0
26/10/2010,22:24:00,0.958,0.388,244.850,4.200,0.000,1.000,11.0
26/10/2010,22:25:00,0.964,0.388,244.920,4.200,0.000,2.000,12.0
26/10/2010,22:26:00,0.964,0.380,244.310,4.200,0.000,1.000,11.0
26/10/2010,22:27:00,0.962,0.374,243.910,4.200,0.000,1.000,12.0
26/10/2010,22:28:00,0.956,0.360,242.640,4.200,0.000,1.000,11.0
26/10/2010,22:29:00,0.956,0.364,242.990,4.200,0.000,1.000,11.0
26/10/2010,22:30:00,0.966,0.386,245.020,4.200,0.000,1.000,11.0
26/10/2010,22:31:00,0.966,0.386,245.100,4.200,0.000,2.000,12.0
26/10/2010,22:32:00,0.616,0.280,245.750,3.000,0.000,1.000,5.0
26/10/2010,22:33:00,0.408,0.204,245.950,1.800,0.000,1.000,1.0
26/10/2010,22:34:00,0.412,0.204,245.860,1.800,0.000,1.000,0.0
26/10/2010,22:35:00,0.406,0.202,245.700,1.800,0.000,1.000,1.0
26/10/2010,22:36:00,0.404,0.206,246.750,1.800,0.000,2.000,1.0
26/10/2010,22:37:00,0.406,0.212,247.920,1.800,0.000,1.000,0.0
26/10/2010,22:38:00,0.404,0.210,247.500,1.800,0.000,1.000,1.0
26/10/2010,22:39:00,0.390,0.192,246.950,1.800,0.000,1.000,1.0
26/10/2010,22:40:00,0.328,0.094,246.250,1.400,0.000,1.000,0.0
26/10/2010,22:41:00,0.328,0.096,246.650,1.400,0.000,1.000,1.0
26/10/2010,22:42:00,0.328,0.094,246.300,1.400,0.000,2.000,1.0
26/10/2010,22:43:00,0.426,0.206,245.740,2.000,0.000,1.000,0.0
26/10/2010,22:44:00,0.436,0.236,245.960,2.000,0.000,1.000,1.0
26/10/2010,22:45:00,0.434,0.238,246.570,2.000,0.000,1.000,1.0
26/10/2010,22:46:00,0.412,0.202,246.490,1.800,0.000,1.000,0.0
26/10/2010,22:47:00,0.362,0.112,246.580,1.400,0.000,0.000,1.0
26/10/2010,22:48:00,0.362,0.114,247.240,1.400,0.000,0.000,1.0
26/10/2010,22:49:00,0.360,0.114,247.080,1.400,0.000,0.000,0.0
26/10/2010,22:50:00,0.360,0.116,247.580,1.400,0.000,0.000,1.0
26/10/2010,22:51:00,0.358,0.116,247.280,1.400,0.000,0.000,1.0
26/10/2010,22:52:00,0.358,0.114,247.140,1.400,0.000,0.000,0.0
26/10/2010,22:53:00,0.356,0.112,246.190,1.400,0.000,0.000,1.0
26/10/2010,22:54:00,0.354,0.112,246.270,1.400,0.000,0.000,1.0
26/10/2010,22:55:00,0.354,0.112,246.500,1.400,0.000,0.000,0.0
26/10/2010,22:56:00,0.270,0.000,247.320,1.000,0.000,0.000,1.0
26/10/2010,22:57:00,0.264,0.000,248.840,1.000,0.000,0.000,1.0
26/10/2010,22:58:00,0.264,0.000,249.220,1.000,0.000,0.000,0.0
26/10/2010,22:59:00,0.264,0.000,249.140,1.000,0.000,0.000,1.0
26/10/2010,23:00:00,0.260,0.000,247.620,1.000,0.000,0.000,1.0
26/10/2010,23:01:00,0.260,0.000,247.120,1.000,0.000,0.000,1.0
26/10/2010,23:02:00,0.262,0.000,247.870,1.000,0.000,0.000,0.0
26/10/2010,23:03:00,0.262,0.000,247.880,1.000,0.000,0.000,1.0
26/10/2010,23:04:00,0.262,0.000,248.130,1.000,0.000,0.000,1.0
26/10/2010,23:05:00,0.264,0.000,249.190,1.000,0.000,0.000,0.0
26/10/2010,23:06:00,0.266,0.000,249.890,1.000,0.000,0.000,1.0
26/10/2010,23:07:00,0.266,0.000,250.000,1.000,0.000,0.000,1.0
26/10/2010,23:08:00,0.264,0.000,248.990,1.000,0.000,0.000,0.0
26/10/2010,23:09:00,0.344,0.066,249.390,1.600,0.000,0.000,1.0
26/10/2010,23:10:00,0.342,0.088,249.870,1.400,0.000,0.000,1.0
26/10/2010,23:11:00,0.344,0.088,249.610,1.400,0.000,0.000,0.0
26/10/2010,23:12:00,0.342,0.086,249.420,1.400,0.000,0.000,1.0
26/10/2010,23:13:00,0.340,0.084,248.880,1.400,0.000,0.000,1.0
26/10/2010,23:14:00,0.340,0.086,248.920,1.400,0.000,0.000,0.0
26/10/2010,23:15:00,0.388,0.134,248.350,1.800,0.000,0.000,1.0
26/10/2010,23:16:00,0.438,0.212,248.480,2.000,0.000,0.000,1.0
26/10/2010,23:17:00,0.372,0.120,249.040,1.600,0.000,0.000,1.0
26/10/2010,23:18:00,0.372,0.124,249.730,1.600,0.000,0.000,0.0
26/10/2010,23:19:00,0.370,0.122,249.390,1.600,0.000,0.000,1.0
26/10/2010,23:20:00,0.366,0.120,248.740,1.600,0.000,0.000,1.0
26/10/2010,23:21:00,0.366,0.120,248.770,1.600,0.000,0.000,0.0
26/10/2010,23:22:00,0.366,0.122,249.200,1.600,0.000,0.000,1.0
26/10/2010,23:23:00,0.366,0.124,249.690,1.600,0.000,0.000,1.0
26/10/2010,23:24:00,0.364,0.122,249.150,1.600,0.000,0.000,0.0
26/10/2010,23:25:00,0.360,0.118,248.120,1.400,0.000,0.000,1.0
26/10/2010,23:26:00,0.358,0.114,247.570,1.400,0.000,0.000,1.0
26/10/2010,23:27:00,0.356,0.114,247.010,1.400,0.000,0.000,0.0
26/10/2010,23:28:00,0.300,0.000,247.720,1.200,0.000,0.000,1.0
26/10/2010,23:29:00,0.262,0.000,247.720,1.000,0.000,0.000,1.0
26/10/2010,23:30:00,0.266,0.000,249.640,1.000,0.000,0.000,0.0
26/10/2010,23:31:00,0.268,0.000,250.370,1.000,0.000,0.000,1.0
26/10/2010,23:32:00,0.268,0.000,250.580,1.000,0.000,0.000,1.0
26/10/2010,23:33:00,0.264,0.000,248.990,1.000,0.000,0.000,1.0
26/10/2010,23:34:00,0.264,0.000,248.680,1.000,0.000,0.000,0.0
26/10/2010,23:35:00,0.264,0.000,249.070,1.000,0.000,0.000,1.0
26/10/2010,23:36:00,0.266,0.000,249.790,1.000,0.000,0.000,1.0
26/10/2010,23:37:00,0.266,0.000,250.400,1.000,0.000,0.000,0.0
26/10/2010,23:38:00,0.268,0.000,250.930,1.000,0.000,0.000,1.0
26/10/2010,23:39:00,0.264,0.000,249.430,1.000,0.000,0.000,1.0
26/10/2010,23:40:00,0.548,0.000,247.780,2.400,0.000,0.000,0.0
26/10/2010,23:41:00,1.236,0.066,247.260,5.000,0.000,0.000,1.0
26/10/2010,23:42:00,1.566,0.000,246.970,6.400,0.000,0.000,1.0
26/10/2010,23:43:00,1.404,0.046,247.760,5.600,0.000,0.000,0.0
26/10/2010,23:44:00,1.074,0.000,248.570,4.400,0.000,0.000,1.0
26/10/2010,23:45:00,1.294,0.000,248.890,5.200,0.000,0.000,1.0
26/10/2010,23:46:00,1.376,0.088,248.460,5.600,0.000,0.000,1.0
26/10/2010,23:47:00,1.360,0.096,247.850,5.400,0.000,0.000,0.0
26/10/2010,23:48:00,1.452,0.206,246.940,5.800,0.000,0.000,1.0
26/10/2010,23:49:00,1.456,0.236,246.240,6.000,0.000,0.000,1.0
26/10/2010,23:50:00,1.462,0.242,247.460,6.000,0.000,0.000,0.0
26/10/2010,23:51:00,1.460,0.242,247.470,6.000,0.000,0.000,1.0
26/10/2010,23:52:00,1.460,0.244,247.920,5.800,0.000,0.000,1.0
26/10/2010,23:53:00,1.434,0.206,248.070,5.800,0.000,0.000,0.0
26/10/2010,23:54:00,1.400,0.140,249.650,5.600,0.000,0.000,1.0
26/10/2010,23:55:00,1.402,0.142,250.070,5.600,0.000,0.000,1.0
26/10/2010,23:56:00,1.400,0.142,249.990,5.600,0.000,0.000,0.0
26/10/2010,23:57:00,1.396,0.140,249.630,5.600,0.000,0.000,1.0
26/10/2010,23:58:00,1.394,0.138,249.440,5.600,0.000,0.000,1.0
26/10/2010,23:59:00,1.392,0.138,249.220,5.600,0.000,0.000,0.0
27/10/2010,00:00:00,1.388,0.134,249.080,5.600,0.000,0.000,1.0
27/10/2010,00:01:00,1.292,0.000,248.770,5.200,0.000,0.000,1.0
27/10/2010,00:02:00,1.292,0.000,248.820,5.200,0.000,0.000,1.0
27/10/2010,00:03:00,1.248,0.000,248.930,5.000,0.000,0.000,0.0
27/10/2010,00:04:00,1.172,0.000,248.460,4.600,0.000,0.000,1.0
27/10/2010,00:05:00,1.168,0.000,248.030,4.600,0.000,0.000,1.0
27/10/2010,00:06:00,1.166,0.000,247.840,4.600,0.000,0.000,0.0
27/10/2010,00:07:00,1.232,0.000,247.260,5.000,0.000,0.000,1.0
27/10/2010,00:08:00,1.252,0.000,246.640,5.000,0.000,0.000,1.0
27/10/2010,00:09:00,1.256,0.000,247.130,5.000,0.000,0.000,0.0
27/10/2010,00:10:00,1.198,0.000,247.730,4.800,0.000,0.000,1.0
27/10/2010,00:11:00,1.014,0.000,248.730,4.000,0.000,0.000,1.0
27/10/2010,00:12:00,0.746,0.000,249.170,3.000,0.000,0.000,0.0
27/10/2010,00:13:00,0.808,0.000,248.270,3.200,0.000,0.000,1.0
27/10/2010,00:14:00,0.748,0.000,248.310,3.000,0.000,0.000,1.0
27/10/2010,00:15:00,0.772,0.000,248.980,3.000,0.000,0.000,0.0
27/10/2010,00:16:00,0.778,0.000,250.360,3.000,0.000,0.000,1.0
27/10/2010,00:17:00,0.784,0.000,251.120,3.200,0.000,0.000,1.0
27/10/2010,00:18:00,0.784,0.000,251.460,3.200,0.000,0.000,1.0
27/10/2010,00:19:00,0.776,0.000,249.780,3.200,0.000,0.000,0.0
27/10/2010,00:20:00,0.794,0.000,248.980,3.200,0.000,0.000,1.0
27/10/2010,00:21:00,0.878,0.122,247.790,3.600,0.000,0.000,1.0
27/10/2010,00:22:00,0.870,0.140,248.280,3.600,0.000,0.000,0.0
27/10/2010,00:23:00,0.892,0.244,248.160,3.600,0.000,0.000,1.0
27/10/2010,00:24:00,0.884,0.240,247.310,3.600,0.000,0.000,1.0
27/10/2010,00:25:00,0.882,0.240,247.210,3.600,0.000,0.000,0.0
27/10/2010,00:26:00,0.874,0.234,246.170,3.600,0.000,0.000,1.0
27/10/2010,00:27:00,0.876,0.238,246.750,3.600,0.000,0.000,1.0
27/10/2010,00:28:00,0.874,0.238,246.970,3.600,0.000,0.000,0.0
27/10/2010,00:29:00,0.872,0.240,247.260,3.600,0.000,0.000,1.0
27/10/2010,00:30:00,0.838,0.192,246.900,3.400,0.000,0.000,1.0
27/10/2010,00:31:00,0.810,0.130,246.940,3.200,0.000,0.000,0.0
27/10/2010,00:32:00,0.776,0.094,247.070,3.200,0.000,0.000,1.0
27/10/2010,00:33:00,0.724,0.000,246.800,3.000,0.000,0.000,1.0
27/10/2010,00:34:00,0.678,0.048,246.980,2.800,0.000,0.000,0.0
27/10/2010,00:35:00,0.680,0.048,247.630,2.800,0.000,0.000,1.0
27/10/2010,00:36:00,0.682,0.046,248.140,2.800,0.000,0.000,1.0
27/10/2010,00:37:00,0.684,0.046,247.980,2.800,0.000,0.000,1.0
27/10/2010,00:38:00,0.682,0.046,248.180,2.800,0.000,0.000,0.0
27/10/2010,00:39:00,0.678,0.048,247.430,2.800,0.000,0.000,1.0
27/10/2010,00:40:00,0.680,0.048,247.360,2.800,0.000,0.000,1.0
27/10/2010,00:41:00,0.678,0.050,246.830,2.800,0.000,0.000,0.0
27/10/2010,00:42:00,0.678,0.050,246.940,2.800,0.000,0.000,1.0
27/10/2010,00:43:00,0.682,0.048,247.740,2.800,0.000,0.000,1.0
27/10/2010,00:44:00,0.680,0.048,247.390,2.800,0.000,0.000,0.0
27/10/2010,00:45:00,0.680,0.050,246.790,2.800,0.000,0.000,1.0
27/10/2010,00:46:00,0.682,0.052,246.550,2.800,0.000,0.000,1.0
27/10/2010,00:47:00,0.684,0.050,247.090,2.800,0.000,0.000,0.0
27/10/2010,00:48:00,0.682,0.050,247.170,2.800,0.000,0.000,1.0
27/10/2010,00:49:00,0.394,0.000,247.030,1.800,0.000,0.000,1.0
27/10/2010,00:50:00,0.328,0.000,247.740,1.400,0.000,0.000,0.0
27/10/2010,00:51:00,0.328,0.000,247.800,1.400,0.000,0.000,1.0
27/10/2010,00:52:00,0.330,0.000,248.070,1.400,0.000,0.000,1.0
27/10/2010,00:53:00,0.420,0.058,247.330,1.800,0.000,0.000,0.0
27/10/2010,00:54:00,0.440,0.102,248.370,1.800,0.000,0.000,1.0
27/10/2010,00:55:00,0.436,0.106,248.660,1.800,0.000,0.000,1.0
27/10/2010,00:56:00,0.436,0.106,248.980,1.800,0.000,0.000,0.0
27/10/2010,00:57:00,0.434,0.106,248.910,1.800,0.000,0.000,1.0
27/10/2010,00:58:00,0.432,0.106,248.710,1.800,0.000,0.000,1.0
27/10/2010,00:59:00,0.432,0.106,248.780,1.800,0.000,0.000,1.0
27/10/2010,01:00:00,0.514,0.202,249.380,2.400,0.000,0.000,0.0
27/10/2010,01:01:00,0.508,0.220,249.250,2.200,0.000,0.000,1.0
27/10/2010,01:02:00,0.506,0.218,248.960,2.200,0.000,0.000,1.0
27/10/2010,01:03:00,0.506,0.220,249.310,2.200,0.000,0.000,0.0
27/10/2010,01:04:00,0.504,0.218,248.880,2.200,0.000,0.000,1.0
27/10/2010,01:05:00,0.488,0.194,248.650,2.200,0.000,0.000,1.0
27/10/2010,01:06:00,0.404,0.072,248.980,1.600,0.000,0.000,0.0
27/10/2010,01:07:00,0.376,0.000,249.330,1.600,0.000,0.000,1.0
27/10/2010,01:08:00,0.332,0.000,249.350,1.400,0.000,0.000,1.0
27/10/2010,01:09:00,0.332,0.000,249.510,1.400,0.000,0.000,0.0
27/10/2010,01:10:00,0.334,0.000,249.960,1.400,0.000,0.000,1.0
27/10/2010,01:11:00,0.332,0.000,248.890,1.400,0.000,0.000,1.0
27/10/2010,01:12:00,0.330,0.000,248.330,1.400,0.000,0.000,1.0
27/10/2010,01:13:00,0.328,0.000,247.690,1.400,0.000,0.000,0.0
27/10/2010,01:14:00,0.328,0.000,247.340,1.400,0.000,0.000,1.0
27/10/2010,01:15:00,0.328,0.000,247.190,1.400,0.000,0.000,1.0
27/10/2010,01:16:00,0.328,0.000,247.650,1.400,0.000,0.000,0.0
27/10/2010,01:17:00,0.330,0.000,248.090,1.400,0.000,0.000,1.0
27/10/2010,01:18:00,0.330,0.000,247.940,1.400,0.000,0.000,1.0
27/10/2010,01:19:00,0.326,0.000,246.670,1.400,0.000,0.000,0.0
27/10/2010,01:20:00,0.326,0.000,246.520,1.400,0.000,0.000,1.0
27/10/2010,01:21:00,0.326,0.000,246.590,1.400,0.000,0.000,1.0
27/10/2010,01:22:00,0.328,0.000,246.770,1.400,0.000,0.000,0.0
27/10/2010,01:23:00,0.324,0.048,245.230,1.400,0.000,0.000,1.0
27/10/2010,01:24:00,0.326,0.046,245.610,1.400,0.000,0.000,1.0
27/10/2010,01:25:00,0.372,0.000,247.620,1.600,0.000,0.000,0.0
27/10/2010,01:26:00,0.440,0.098,247.430,1.800,0.000,0.000,1.0
27/10/2010,01:27:00,0.436,0.100,247.590,1.800,0.000,0.000,1.0
27/10/2010,01:28:00,0.436,0.104,248.330,1.800,0.000,0.000,0.0
27/10/2010,01:29:00,0.434,0.104,248.330,1.800,0.000,0.000,1.0
27/10/2010,01:30:00,0.432,0.102,248.040,1.800,0.000,0.000,1.0
27/10/2010,01:31:00,0.428,0.098,247.050,1.800,0.000,0.000,0.0
27/10/2010,01:32:00,0.426,0.098,246.980,1.800,0.000,0.000,1.0
27/10/2010,01:33:00,0.422,0.092,245.420,1.800,0.000,0.000,1.0
27/10/2010,01:34:00,0.420,0.092,245.390,1.800,0.000,0.000,0.0
27/10/2010,01:35:00,0.418,0.090,244.720,1.800,0.000,0.000,1.0
27/10/2010,01:36:00,0.418,0.090,244.710,1.800,0.000,0.000,1.0
27/10/2010,01:37:00,0.464,0.134,244.550,2.200,0.000,0.000,0.0
27/10/2010,01:38:00,0.412,0.076,243.860,1.800,0.000,0.000,1.0
27/10/2010,01:39:00,0.394,0.054,243.270,1.600,0.000,0.000,1.0
27/10/2010,01:40:00,0.394,0.054,243.270,1.600,0.000,0.000,0.0
27/10/2010,01:41:00,0.394,0.054,243.450,1.600,0.000,0.000,1.0
27/10/2010,01:42:00,1.060,0.046,242.910,5.000,0.000,0.000,10.0
27/10/2010,01:43:00,1.516,0.046,243.380,6.200,0.000,0.000,20.0
27/10/2010,01:44:00,1.478,0.054,243.980,6.000,0.000,0.000,19.0
27/10/2010,01:45:00,1.396,0.000,243.570,5.600,0.000,0.000,19.0
27/10/2010,01:46:00,1.378,0.054,243.410,5.600,0.000,0.000,19.0
27/10/2010,01:47:00,1.380,0.052,243.840,5.600,0.000,0.000,19.0
27/10/2010,01:48:00,1.442,0.000,243.200,6.000,0.000,0.000,19.0
27/10/2010,01:49:00,1.438,0.068,242.250,5.800,0.000,1.000,19.0
27/10/2010,01:50:00,1.434,0.068,242.110,5.800,0.000,2.000,18.0
27/10/2010,01:51:00,1.462,0.076,244.700,6.000,0.000,1.000,19.0
27/10/2010,01:52:00,1.472,0.078,245.750,6.000,0.000,1.000,20.0
27/10/2010,01:53:00,1.468,0.076,245.170,6.000,0.000,2.000,19.0
27/10/2010,01:54:00,1.466,0.076,245.160,6.000,0.000,1.000,19.0
27/10/2010,01:55:00,1.462,0.076,244.830,6.000,0.000,2.000,19.0
27/10/2010,01:56:00,1.468,0.076,245.310,6.000,0.000,1.000,19.0
27/10/2010,01:57:00,1.456,0.074,244.230,5.800,0.000,1.000,19.0
27/10/2010,01:58:00,1.558,0.188,244.450,6.400,0.000,2.000,19.0
27/10/2010,01:59:00,1.576,0.218,245.350,6.400,0.000,1.000,19.0
27/10/2010,02:00:00,1.580,0.222,246.070,6.400,0.000,2.000,19.0
27/10/2010,02:01:00,1.578,0.222,246.130,6.400,0.000,1.000,19.0
27/10/2010,02:02:00,1.582,0.226,246.690,6.400,0.000,2.000,20.0
27/10/2010,02:03:00,1.580,0.226,246.690,6.400,0.000,1.000,19.0
27/10/2010,02:04:00,1.576,0.224,246.540,6.400,0.000,1.000,19.0
27/10/2010,02:05:00,1.574,0.224,246.620,6.400,0.000,2.000,20.0
27/10/2010,02:06:00,1.578,0.228,247.070,6.400,0.000,1.000,19.0
27/10/2010,02:07:00,1.580,0.230,247.540,6.400,0.000,1.000,19.0
27/10/2010,02:08:00,1.578,0.228,247.440,6.400,0.000,2.000,20.0
27/10/2010,02:09:00,1.570,0.226,246.990,6.400,0.000,1.000,19.0
27/10/2010,02:10:00,1.532,0.164,247.320,6.200,0.000,1.000,20.0
27/10/2010,02:11:00,1.482,0.084,247.700,6.000,0.000,2.000,19.0
27/10/2010,02:12:00,1.486,0.086,248.140,6.000,0.000,1.000,20.0
27/10/2010,02:13:00,1.480,0.084,247.680,6.000,0.000,1.000,19.0
27/10/2010,02:14:00,1.474,0.082,247.190,5.800,0.000,1.000,19.0
27/10/2010,02:15:00,1.544,0.160,247.460,6.200,0.000,2.000,20.0
27/10/2010,02:16:00,1.552,0.194,247.560,6.200,0.000,1.000,19.0
27/10/2010,02:17:00,1.550,0.194,247.450,6.200,0.000,1.000,20.0
27/10/2010,02:18:00,1.554,0.194,247.800,6.200,0.000,1.000,19.0
27/10/2010,02:19:00,1.544,0.192,247.040,6.200,0.000,2.000,20.0
27/10/2010,02:20:00,1.536,0.190,246.560,6.200,0.000,1.000,19.0
27/10/2010,02:21:00,1.534,0.190,246.570,6.200,0.000,1.000,19.0
27/10/2010,02:22:00,1.486,0.160,246.960,6.000,0.000,1.000,19.0
27/10/2010,02:23:00,0.344,0.096,247.840,1.400,0.000,2.000,2.0
27/10/2010,02:24:00,0.344,0.094,247.390,1.400,0.000,1.000,1.0
27/10/2010,02:25:00,0.344,0.096,247.700,1.400,0.000,1.000,1.0
27/10/2010,02:26:00,0.344,0.098,248.040,1.400,0.000,1.000,0.0
27/10/2010,02:27:00,0.344,0.096,247.880,1.400,0.000,1.000,1.0
27/10/2010,02:28:00,0.344,0.098,248.080,1.400,0.000,2.000,1.0
27/10/2010,02:29:00,0.342,0.096,247.630,1.400,0.000,1.000,0.0
27/10/2010,02:30:00,0.390,0.146,249.110,1.800,0.000,1.000,1.0
27/10/2010,02:31:00,0.456,0.248,249.140,2.000,0.000,1.000,1.0
27/10/2010,02:32:00,0.454,0.252,249.690,2.000,0.000,1.000,0.0
27/10/2010,02:33:00,0.450,0.248,248.870,2.000,0.000,2.000,1.0
27/10/2010,02:34:00,0.448,0.248,248.930,2.000,0.000,1.000,1.0
27/10/2010,02:35:00,0.446,0.248,248.930,2.000,0.000,1.000,0.0
27/10/2010,02:36:00,0.446,0.248,249.000,2.000,0.000,1.000,1.0
27/10/2010,02:37:00,0.442,0.246,248.400,2.000,0.000,1.000,1.0
27/10/2010,02:38:00,0.440,0.244,248.130,2.000,0.000,2.000,1.0
27/10/2010,02:39:00,0.438,0.240,247.450,2.000,0.000,1.000,0.0
27/10/2010,02:40:00,0.436,0.238,247.360,2.000,0.000,1.000,1.0
27/10/2010,02:41:00,0.436,0.238,247.140,2.000,0.000,1.000,1.0
27/10/2010,02:42:00,0.432,0.234,247.350,2.000,0.000,1.000,0.0
27/10/2010,02:43:00,0.340,0.096,247.900,1.400,0.000,2.000,1.0
27/10/2010,02:44:00,0.338,0.090,246.440,1.400,0.000,1.000,1.0
27/10/2010,02:45:00,0.336,0.090,246.240,1.400,0.000,1.000,0.0
27/10/2010,02:46:00,0.338,0.092,247.060,1.400,0.000,1.000,1.0
27/10/2010,02:47:00,0.342,0.098,248.500,1.400,0.000,1.000,1.0
27/10/2010,02:48:00,0.342,0.100,248.780,1.400,0.000,1.000,0.0
27/10/2010,02:49:00,0.340,0.098,248.290,1.400,0.000,2.000,1.0
27/10/2010,02:50:00,0.340,0.098,248.280,1.400,0.000,1.000,1.0
27/10/2010,02:51:00,0.338,0.098,248.400,1.400,0.000,1.000,0.0
27/10/2010,02:52:00,0.336,0.098,248.450,1.400,0.000,1.000,1.0
27/10/2010,02:53:00,0.530,0.262,247.900,2.800,0.000,1.000,2.0
27/10/2010,02:54:00,0.990,0.536,247.830,4.400,0.000,2.000,10.0
27/10/2010,02:55:00,1.010,0.524,247.160,4.600,0.000,1.000,11.0
27/10/2010,02:56:00,1.040,0.524,247.270,4.600,0.000,1.000,11.0
27/10/2010,02:57:00,1.048,0.530,247.810,4.600,0.000,1.000,12.0
27/10/2010,02:58:00,1.052,0.522,247.200,4.600,0.000,1.000,11.0
27/10/2010,02:59:00,1.046,0.508,246.270,4.600,0.000,1.000,12.0
27/10/2010,03:00:00,1.012,0.456,246.120,4.400,0.000,2.000,11.0
27/10/2010,03:01:00,0.974,0.398,246.520,4.200,0.000,1.000,11.0
27/10/2010,03:02:00,0.976,0.406,247.130,4.200,0.000,1.000,12.0
27/10/2010,03:03:00,1.042,0.462,246.640,4.600,0.000,1.000,11.0
27/10/2010,03:04:00,1.016,0.418,246.910,4.400,0.000,0.000,12.0
27/10/2010,03:05:00,0.566,0.210,248.240,2.800,0.000,0.000,5.0
27/10/2010,03:06:00,0.370,0.114,248.380,1.600,0.000,0.000,0.0
27/10/2010,03:07:00,0.368,0.114,248.480,1.600,0.000,0.000,1.0
27/10/2010,03:08:00,0.368,0.114,248.300,1.600,0.000,0.000,1.0
27/10/2010,03:09:00,0.366,0.114,248.270,1.600,0.000,0.000,0.0
27/10/2010,03:10:00,0.366,0.116,248.720,1.600,0.000,0.000,1.0
27/10/2010,03:11:00,0.364,0.114,248.450,1.400,0.000,0.000,1.0
27/10/2010,03:12:00,0.362,0.112,247.910,1.400,0.000,0.000,0.0
27/10/2010,03:13:00,0.360,0.110,247.240,1.400,0.000,0.000,1.0
27/10/2010,03:14:00,0.358,0.110,247.270,1.400,0.000,0.000,1.0
27/10/2010,03:15:00,0.318,0.050,247.370,1.400,0.000,0.000,0.0
27/10/2010,03:16:00,0.264,0.000,248.410,1.000,0.000,0.000,1.0
27/10/2010,03:17:00,0.264,0.000,248.730,1.000,0.000,0.000,1.0
27/10/2010,03:18:00,0.264,0.000,248.720,1.000,0.000,0.000,0.0
27/10/2010,03:19:00,0.264,0.000,248.330,1.000,0.000,0.000,1.0
27/10/2010,03:20:00,0.264,0.000,247.840,1.000,0.000,0.000,1.0
27/10/2010,03:21:00,0.264,0.000,248.270,1.000,0.000,0.000,0.0
27/10/2010,03:22:00,0.264,0.000,248.310,1.000,0.000,0.000,1.0
27/10/2010,03:23:00,0.264,0.000,247.530,1.000,0.000,0.000,1.0
