Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
12/2/2009,09:21:00,1.406,0.092,241.010,5.800,0.000,0.000,18.0
12/2/2009,09:22:00,1.404,0.090,240.850,5.800,0.000,0.000,18.0
12/2/2009,09:23:00,1.400,0.090,240.600,5.800,0.000,0.000,18.0
12/2/2009,09:24:00,1.388,0.086,239.440,5.800,0.000,0.000,17.0
12/2/2009,09:25:00,1.392,0.088,239.960,5.800,0.000,0.000,18.0
12/2/2009,09:26:00,1.386,0.086,239.380,5.800,0.000,0.000,17.0
12/2/2009,09:27:00,1.326,0.000,239.920,5.400,0.000,0.000,18.0
12/2/2009,09:28:00,1.298,0.000,239.900,5.400,0.000,0.000,18.0
12/2/2009,09:29:00,1.294,0.000,239.460,5.400,0.000,0.000,17.0
12/2/2009,09:30:00,1.282,0.046,238.850,5.400,0.000,0.000,18.0
12/2/2009,09:31:00,1.280,0.046,238.760,5.200,0.000,0.000,17.0
12/2/2009,09:32:00,1.278,0.046,238.610,5.200,0.000,0.000,18.0
12/2/2009,09:33:00,1.286,0.046,239.280,5.400,0.000,0.000,17.0
12/2/2009,09:34:00,1.286,0.046,239.420,5.400,0.000,0.000,18.0
12/2/2009,09:35:00,1.288,0.000,239.380,5.400,0.000,0.000,18.0
12/2/2009,09:36:00,1.308,0.000,240.820,5.400,0.000,0.000,17.0
12/2/2009,09:37:00,1.308,0.000,240.890,5.400,0.000,0.000,18.0
12/2/2009,09:38:00,1.304,0.000,240.400,5.400,0.000,0.000,18.0
12/2/2009,09:39:00,1.304,0.000,240.480,5.400,0.000,0.000,18.0
12/2/2009,09:40:00,1.300,0.000,240.110,5.400,0.000,0.000,17.0
12/2/2009,09:41:00,1.294,0.000,239.580,5.400,0.000,0.000,18.0
12/2/2009,09:42:00,1.292,0.000,239.780,5.400,0.000,0.000,18.0
12/2/2009,09:43:00,1.278,0.046,238.510,5.200,0.000,0.000,17.0
12/2/2009,09:44:00,1.276,0.046,238.420,5.200,0.000,0.000,18.0
12/2/2009,09:45:00,1.328,0.000,238.440,5.600,0.000,0.000,17.0
12/2/2009,09:46:00,1.354,0.054,238.630,5.600,0.000,0.000,17.0
12/2/2009,09:47:00,1.358,0.054,238.940,5.600,0.000,0.000,18.0
12/2/2009,09:48:00,1.362,0.056,239.220,5.600,0.000,0.000,18.0
12/2/2009,09:49:00,1.364,0.058,239.730,5.600,0.000,0.000,17.0
12/2/2009,09:50:00,1.364,0.056,239.520,5.600,0.000,0.000,18.0
12/2/2009,09:51:00,1.376,0.060,240.400,5.600,0.000,0.000,18.0
12/2/2009,09:52:00,1.378,0.060,240.730,5.600,0.000,0.000,17.0
12/2/2009,09:53:00,1.380,0.062,241.010,5.600,0.000,0.000,18.0
12/2/2009,09:54:00,1.378,0.062,241.280,5.600,0.000,0.000,18.0
12/2/2009,09:55:00,1.378,0.062,241.630,5.600,0.000,0.000,18.0
12/2/2009,09:56:00,1.374,0.062,241.330,5.600,0.000,0.000,18.0
12/2/2009,09:57:00,1.344,0.000,241.630,5.600,0.000,0.000,18.0
12/2/2009,09:58:00,1.302,0.000,240.740,5.400,0.000,0.000,17.0
12/2/2009,09:59:00,1.288,0.000,239.390,5.400,0.000,0.000,18.0
12/2/2009,10:00:00,1.286,0.000,239.250,5.400,0.000,0.000,18.0
12/2/2009,10:01:00,1.294,0.000,239.910,5.400,0.000,0.000,17.0
12/2/2009,10:02:00,1.396,0.064,239.770,5.800,0.000,0.000,18.0
12/2/2009,10:03:00,1.402,0.086,239.720,5.800,0.000,0.000,18.0
12/2/2009,10:04:00,1.392,0.084,239.120,5.800,0.000,0.000,17.0
12/2/2009,10:05:00,1.384,0.082,238.470,5.800,0.000,0.000,18.0
12/2/2009,10:06:00,1.378,0.080,238.030,5.800,0.000,0.000,17.0
12/2/2009,10:07:00,1.382,0.082,238.540,5.800,0.000,0.000,17.0
12/2/2009,10:08:00,1.378,0.082,238.290,5.800,0.000,0.000,18.0
12/2/2009,10:09:00,1.382,0.082,238.570,5.800,0.000,0.000,17.0
12/2/2009,10:10:00,1.380,0.082,238.450,5.800,0.000,0.000,18.0
12/2/2009,10:11:00,1.372,0.080,237.870,5.800,0.000,0.000,17.0
12/2/2009,10:12:00,1.372,0.080,238.030,5.800,0.000,0.000,17.0
12/2/2009,10:13:00,1.382,0.084,239.020,5.800,0.000,0.000,18.0
12/2/2009,10:14:00,1.378,0.082,238.710,5.800,0.000,0.000,18.0
12/2/2009,10:15:00,1.424,0.078,237.370,6.000,0.000,0.000,17.0
12/2/2009,10:16:00,1.476,0.080,238.430,6.200,0.000,0.000,17.0
12/2/2009,10:17:00,1.480,0.082,238.930,6.200,0.000,0.000,18.0
12/2/2009,10:18:00,1.476,0.082,238.600,6.200,0.000,0.000,17.0
12/2/2009,10:19:00,1.476,0.082,238.790,6.200,0.000,0.000,18.0
12/2/2009,10:20:00,1.476,0.082,238.520,6.200,0.000,0.000,17.0
12/2/2009,10:21:00,1.478,0.084,239.050,6.200,0.000,0.000,18.0
12/2/2009,10:22:00,1.396,0.000,239.720,5.800,0.000,0.000,17.0
12/2/2009,10:23:00,1.396,0.000,239.980,5.800,0.000,0.000,18.0
12/2/2009,10:24:00,1.398,0.000,240.300,5.800,0.000,0.000,18.0
12/2/2009,10:25:00,1.400,0.000,240.550,5.800,0.000,0.000,18.0
12/2/2009,10:26:00,1.396,0.000,240.100,5.800,0.000,0.000,17.0
12/2/2009,10:27:00,1.388,0.000,239.510,5.800,0.000,0.000,18.0
12/2/2009,10:28:00,1.390,0.000,239.580,5.800,0.000,0.000,17.0
12/2/2009,10:29:00,1.394,0.000,239.980,5.800,0.000,0.000,18.0
12/2/2009,10:30:00,1.458,0.000,240.390,6.000,0.000,0.000,18.0
12/2/2009,10:31:00,1.406,0.060,240.310,5.800,0.000,0.000,18.0
12/2/2009,10:32:00,1.366,0.060,240.400,5.600,0.000,0.000,17.0
12/2/2009,10:33:00,1.360,0.058,239.690,5.600,0.000,0.000,18.0
12/2/2009,10:34:00,1.468,0.182,240.760,6.200,0.000,0.000,18.0
12/2/2009,10:35:00,1.460,0.186,240.820,6.000,0.000,2.000,18.0
12/2/2009,10:36:00,1.468,0.188,241.570,6.000,0.000,1.000,17.0
12/2/2009,10:37:00,1.496,0.188,241.610,6.200,0.000,2.000,18.0
12/2/2009,10:38:00,2.190,0.180,241.150,9.200,0.000,1.000,18.0
12/2/2009,10:39:00,2.450,0.178,241.460,10.000,0.000,1.000,18.0
12/2/2009,10:40:00,1.966,0.180,240.770,8.400,0.000,2.000,18.0
12/2/2009,10:41:00,2.588,0.452,239.840,11.600,0.000,1.000,17.0
12/2/2009,10:42:00,1.620,0.242,240.600,7.200,0.000,2.000,18.0
12/2/2009,10:43:00,1.450,0.184,240.670,6.000,0.000,1.000,18.0
12/2/2009,10:44:00,1.458,0.186,241.420,6.000,0.000,1.000,18.0
12/2/2009,10:45:00,1.470,0.192,242.590,6.000,0.000,2.000,18.0
12/2/2009,10:46:00,1.458,0.180,242.040,6.000,0.000,1.000,18.0
12/2/2009,10:47:00,1.396,0.082,241.600,5.800,0.000,2.000,18.0
12/2/2009,10:48:00,1.404,0.078,241.370,5.800,0.000,1.000,18.0
12/2/2009,10:49:00,1.400,0.078,240.900,5.800,0.000,1.000,17.0
12/2/2009,10:50:00,1.390,0.076,240.200,5.800,0.000,2.000,18.0
12/2/2009,10:51:00,1.400,0.076,240.470,5.800,0.000,1.000,18.0
12/2/2009,10:52:00,1.404,0.078,241.020,5.800,0.000,1.000,18.0
12/2/2009,10:53:00,1.396,0.076,240.510,5.800,0.000,1.000,18.0
12/2/2009,10:54:00,1.394,0.074,240.230,5.800,0.000,2.000,17.0
12/2/2009,10:55:00,1.398,0.076,240.640,5.800,0.000,1.000,18.0
12/2/2009,10:56:00,1.392,0.076,240.320,5.800,0.000,1.000,18.0
12/2/2009,10:57:00,1.508,0.204,239.780,6.200,0.000,2.000,17.0
12/2/2009,10:58:00,1.428,0.088,240.310,5.800,0.000,0.000,18.0
12/2/2009,10:59:00,1.424,0.088,240.420,5.800,0.000,0.000,18.0
12/2/2009,11:00:00,1.422,0.082,239.900,5.800,0.000,0.000,17.0
12/2/2009,11:01:00,1.422,0.078,238.970,6.000,0.000,0.000,18.0
12/2/2009,11:02:00,1.424,0.080,239.310,6.000,0.000,0.000,18.0
12/2/2009,11:03:00,1.422,0.082,239.760,5.800,0.000,0.000,17.0
12/2/2009,11:04:00,1.424,0.082,239.790,5.800,0.000,0.000,18.0
12/2/2009,11:05:00,1.418,0.082,239.640,5.800,0.000,0.000,18.0
12/2/2009,11:06:00,1.420,0.082,239.900,5.800,0.000,0.000,17.0
12/2/2009,11:07:00,1.418,0.082,239.800,5.800,0.000,0.000,18.0
12/2/2009,11:08:00,1.412,0.080,239.380,5.800,0.000,0.000,17.0
12/2/2009,11:09:00,1.418,0.080,239.800,5.800,0.000,0.000,18.0
12/2/2009,11:10:00,1.410,0.076,238.970,5.800,0.000,0.000,18.0
12/2/2009,11:11:00,1.396,0.080,238.580,5.800,0.000,0.000,17.0
12/2/2009,11:12:00,1.386,0.078,237.860,5.800,0.000,0.000,17.0
12/2/2009,11:13:00,1.394,0.080,238.710,5.800,0.000,0.000,18.0
12/2/2009,11:14:00,1.398,0.082,238.670,5.800,0.000,0.000,17.0
12/2/2009,11:15:00,1.420,0.100,239.910,5.800,0.000,0.000,18.0
12/2/2009,11:16:00,1.368,0.000,240.330,5.600,0.000,0.000,18.0
12/2/2009,11:17:00,1.366,0.000,240.860,5.600,0.000,0.000,18.0
12/2/2009,11:18:00,1.454,0.000,239.980,6.000,0.000,0.000,17.0
12/2/2009,11:19:00,1.434,0.000,240.560,6.000,0.000,0.000,18.0
12/2/2009,11:20:00,1.428,0.000,241.150,6.000,0.000,0.000,18.0
12/2/2009,11:21:00,1.506,0.000,241.260,6.200,0.000,0.000,18.0
12/2/2009,11:22:00,1.500,0.066,240.400,6.200,0.000,0.000,17.0
12/2/2009,11:23:00,1.494,0.064,239.670,6.200,0.000,0.000,18.0
12/2/2009,11:24:00,1.482,0.062,238.680,6.200,0.000,0.000,18.0
12/2/2009,11:25:00,1.460,0.056,237.180,6.200,0.000,0.000,17.0
12/2/2009,11:26:00,1.456,0.056,237.050,6.200,0.000,0.000,17.0
12/2/2009,11:27:00,1.460,0.056,237.510,6.200,0.000,0.000,17.0
12/2/2009,11:28:00,1.460,0.058,238.210,6.200,0.000,0.000,18.0
12/2/2009,11:29:00,1.448,0.054,237.190,6.000,0.000,0.000,17.0
12/2/2009,11:30:00,1.450,0.056,237.340,6.000,0.000,0.000,17.0
12/2/2009,11:31:00,1.444,0.054,236.850,6.000,0.000,0.000,18.0
12/2/2009,11:32:00,1.436,0.052,236.200,6.000,0.000,0.000,17.0
12/2/2009,11:33:00,1.410,0.000,237.760,6.000,0.000,0.000,17.0
12/2/2009,11:34:00,1.392,0.000,238.280,5.800,0.000,0.000,18.0
12/2/2009,11:35:00,1.394,0.000,238.500,5.800,0.000,0.000,17.0
12/2/2009,11:36:00,1.402,0.000,238.630,5.800,0.000,0.000,17.0
12/2/2009,11:37:00,1.398,0.000,238.160,5.800,0.000,0.000,18.0
12/2/2009,11:38:00,1.390,0.000,237.410,5.800,0.000,0.000,17.0
12/2/2009,11:39:00,1.392,0.000,237.790,5.800,0.000,0.000,18.0
12/2/2009,11:40:00,1.394,0.000,238.440,5.800,0.000,0.000,17.0
12/2/2009,11:41:00,1.402,0.000,239.360,5.800,0.000,0.000,18.0
12/2/2009,11:42:00,1.404,0.000,239.430,5.800,0.000,0.000,17.0
12/2/2009,11:43:00,1.404,0.000,239.490,5.800,0.000,0.000,18.0
12/2/2009,11:44:00,1.386,0.000,237.990,5.800,0.000,0.000,17.0
12/2/2009,11:45:00,1.396,0.000,238.610,5.800,0.000,0.000,18.0
12/2/2009,11:46:00,1.406,0.000,238.510,5.800,0.000,0.000,17.0
12/2/2009,11:47:00,1.412,0.000,239.270,6.000,0.000,0.000,18.0
12/2/2009,11:48:00,1.422,0.000,239.820,6.000,0.000,0.000,17.0
12/2/2009,11:49:00,2.924,0.000,237.650,13.800,0.000,0.000,18.0
12/2/2009,11:50:00,4.338,0.128,235.550,18.400,0.000,0.000,17.0
12/2/2009,11:51:00,4.342,0.152,234.610,18.400,0.000,0.000,17.0
12/2/2009,11:52:00,3.916,0.246,235.890,17.200,0.000,0.000,17.0
12/2/2009,11:53:00,1.758,0.264,238.280,7.400,0.000,0.000,17.0
12/2/2009,11:54:00,1.750,0.260,238.070,7.400,0.000,0.000,18.0
12/2/2009,11:55:00,1.752,0.258,238.280,7.400,0.000,0.000,17.0
12/2/2009,11:56:00,1.756,0.258,238.970,7.400,0.000,0.000,18.0
12/2/2009,11:57:00,1.746,0.254,238.420,7.400,0.000,0.000,17.0
12/2/2009,11:58:00,1.748,0.256,239.020,7.400,0.000,0.000,18.0
12/2/2009,11:59:00,1.748,0.254,239.060,7.400,0.000,0.000,17.0
12/2/2009,12:00:00,1.776,0.250,240.580,7.400,0.000,0.000,18.0
12/2/2009,12:01:00,1.802,0.206,241.060,7.400,0.000,0.000,18.0
12/2/2009,12:02:00,1.800,0.206,241.070,7.400,0.000,0.000,18.0
12/2/2009,12:03:00,1.822,0.248,240.800,7.600,0.000,0.000,17.0
12/2/2009,12:04:00,1.620,0.144,239.640,6.800,0.000,0.000,18.0
12/2/2009,12:05:00,1.658,0.134,239.300,7.000,0.000,0.000,18.0
12/2/2009,12:06:00,1.692,0.122,238.220,7.200,0.000,0.000,17.0
12/2/2009,12:07:00,1.690,0.122,237.950,7.000,0.000,0.000,17.0
12/2/2009,12:08:00,1.680,0.120,237.920,7.000,0.000,0.000,18.0
12/2/2009,12:09:00,1.684,0.118,238.060,7.000,0.000,0.000,17.0
12/2/2009,12:10:00,1.692,0.122,239.100,7.000,0.000,0.000,18.0
12/2/2009,12:11:00,1.650,0.070,238.490,7.000,0.000,0.000,17.0
12/2/2009,12:12:00,1.598,0.000,239.010,6.600,0.000,0.000,18.0
12/2/2009,12:13:00,1.592,0.000,238.870,6.600,0.000,0.000,17.0
12/2/2009,12:14:00,1.594,0.000,238.840,6.600,0.000,0.000,18.0
12/2/2009,12:15:00,1.582,0.000,237.960,6.600,0.000,0.000,17.0
12/2/2009,12:16:00,1.586,0.000,238.750,6.600,0.000,0.000,18.0
12/2/2009,12:17:00,1.596,0.000,239.530,6.600,0.000,0.000,17.0
12/2/2009,12:18:00,1.552,0.072,240.010,6.400,0.000,0.000,18.0
12/2/2009,12:19:00,1.532,0.102,239.990,6.400,0.000,0.000,17.0
12/2/2009,12:20:00,1.530,0.102,239.750,6.400,0.000,0.000,18.0
12/2/2009,12:21:00,1.538,0.102,240.010,6.400,0.000,0.000,18.0
12/2/2009,12:22:00,1.540,0.102,240.300,6.400,0.000,0.000,18.0
12/2/2009,12:23:00,1.544,0.102,240.480,6.400,0.000,0.000,17.0
12/2/2009,12:24:00,1.542,0.102,240.970,6.400,0.000,0.000,18.0
12/2/2009,12:25:00,1.530,0.102,240.070,6.400,0.000,0.000,18.0
12/2/2009,12:26:00,1.526,0.102,239.570,6.400,0.000,0.000,17.0
12/2/2009,12:27:00,1.516,0.104,238.780,6.400,0.000,0.000,18.0
12/2/2009,12:28:00,1.516,0.104,238.780,6.400,0.000,0.000,17.0
12/2/2009,12:29:00,1.534,0.100,240.480,6.400,0.000,0.000,18.0
12/2/2009,12:30:00,1.532,0.102,240.350,6.400,0.000,0.000,18.0
12/2/2009,12:31:00,1.532,0.102,240.280,6.400,0.000,0.000,18.0
12/2/2009,12:32:00,1.536,0.100,240.780,6.400,0.000,0.000,17.0
12/2/2009,12:33:00,1.538,0.100,240.930,6.400,0.000,0.000,18.0
12/2/2009,12:34:00,1.548,0.098,241.470,6.400,0.000,0.000,18.0
12/2/2009,12:35:00,1.542,0.100,241.100,6.400,0.000,0.000,18.0
12/2/2009,12:36:00,1.550,0.100,241.120,6.400,0.000,0.000,18.0
12/2/2009,12:37:00,1.546,0.100,241.100,6.400,0.000,0.000,18.0
12/2/2009,12:38:00,1.548,0.098,241.290,6.400,0.000,0.000,17.0
12/2/2009,12:39:00,1.556,0.098,241.970,6.400,0.000,0.000,18.0
12/2/2009,12:40:00,1.558,0.098,242.150,6.400,0.000,0.000,18.0
12/2/2009,12:41:00,1.560,0.098,242.500,6.400,0.000,0.000,18.0
12/2/2009,12:42:00,1.548,0.102,241.650,6.400,0.000,0.000,18.0
12/2/2009,12:43:00,1.548,0.100,241.670,6.400,0.000,0.000,18.0
12/2/2009,12:44:00,1.540,0.102,241.040,6.400,0.000,0.000,18.0
12/2/2009,12:45:00,1.540,0.102,241.090,6.400,0.000,0.000,18.0
12/2/2009,12:46:00,1.610,0.000,241.290,6.600,0.000,0.000,18.0
12/2/2009,12:47:00,1.650,0.000,241.250,6.800,0.000,0.000,18.0
12/2/2009,12:48:00,1.648,0.000,241.300,6.800,0.000,0.000,18.0
12/2/2009,12:49:00,1.644,0.000,241.130,6.800,0.000,0.000,17.0
12/2/2009,12:50:00,1.636,0.000,240.670,6.800,0.000,0.000,18.0
12/2/2009,12:51:00,1.632,0.000,239.830,6.800,0.000,0.000,18.0
12/2/2009,12:52:00,1.682,0.076,239.620,7.000,0.000,0.000,17.0
12/2/2009,12:53:00,1.706,0.128,239.960,7.200,0.000,0.000,18.0
12/2/2009,12:54:00,1.704,0.130,240.020,7.200,0.000,0.000,18.0
12/2/2009,12:55:00,1.710,0.132,240.650,7.200,0.000,0.000,18.0
12/2/2009,12:56:00,1.710,0.132,240.790,7.200,0.000,0.000,17.0
12/2/2009,12:57:00,1.704,0.132,240.520,7.000,0.000,0.000,18.0
12/2/2009,12:58:00,1.690,0.128,239.650,7.000,0.000,0.000,18.0
12/2/2009,12:59:00,1.684,0.128,239.590,7.000,0.000,0.000,17.0
12/2/2009,13:00:00,1.668,0.138,240.320,7.000,0.000,0.000,18.0
12/2/2009,13:01:00,1.580,0.176,241.060,6.600,0.000,0.000,18.0
12/2/2009,13:02:00,1.584,0.178,241.290,6.600,0.000,0.000,18.0
12/2/2009,13:03:00,1.578,0.174,240.420,6.600,0.000,0.000,17.0
12/2/2009,13:04:00,1.626,0.172,240.560,6.800,0.000,0.000,18.0
12/2/2009,13:05:00,1.610,0.144,240.950,6.600,0.000,0.000,18.0
12/2/2009,13:06:00,1.456,0.000,241.180,6.000,0.000,0.000,18.0
12/2/2009,13:07:00,1.416,0.050,241.310,5.800,0.000,0.000,18.0
12/2/2009,13:08:00,1.472,0.052,240.420,6.200,0.000,0.000,17.0
12/2/2009,13:09:00,1.510,0.054,240.060,6.200,0.000,0.000,18.0
12/2/2009,13:10:00,1.502,0.054,239.800,6.200,0.000,0.000,18.0
12/2/2009,13:11:00,1.484,0.056,238.410,6.200,0.000,0.000,17.0
12/2/2009,13:12:00,1.472,0.058,237.150,6.200,0.000,0.000,17.0
12/2/2009,13:13:00,1.486,0.056,238.370,6.200,0.000,0.000,18.0
12/2/2009,13:14:00,1.494,0.056,239.190,6.200,0.000,0.000,17.0
12/2/2009,13:15:00,1.500,0.056,239.680,6.200,0.000,0.000,18.0
12/2/2009,13:16:00,1.512,0.054,240.590,6.200,0.000,0.000,18.0
12/2/2009,13:17:00,1.518,0.054,240.860,6.200,0.000,0.000,18.0
12/2/2009,13:18:00,1.506,0.052,240.440,6.200,0.000,0.000,17.0
12/2/2009,13:19:00,1.498,0.054,239.790,6.200,0.000,0.000,18.0
12/2/2009,13:20:00,1.494,0.052,240.550,6.200,0.000,0.000,18.0
12/2/2009,13:21:00,2.874,0.000,239.050,12.000,0.000,0.000,17.0
12/2/2009,13:22:00,2.988,0.000,239.510,12.400,0.000,0.000,18.0
12/2/2009,13:23:00,1.804,0.000,240.870,7.600,0.000,0.000,18.0
12/2/2009,13:24:00,1.712,0.000,241.730,7.000,0.000,0.000,18.0
12/2/2009,13:25:00,1.708,0.000,241.090,7.000,0.000,0.000,18.0
12/2/2009,13:26:00,1.702,0.000,240.650,7.000,0.000,0.000,17.0
12/2/2009,13:27:00,1.704,0.000,240.780,7.000,0.000,0.000,18.0
12/2/2009,13:28:00,1.706,0.000,240.890,7.000,0.000,0.000,18.0
12/2/2009,13:29:00,1.700,0.000,240.440,7.000,0.000,0.000,18.0
12/2/2009,13:30:00,1.690,0.000,239.790,7.000,0.000,0.000,17.0
12/2/2009,13:31:00,1.678,0.000,238.820,7.000,0.000,0.000,18.0
12/2/2009,13:32:00,1.676,0.000,238.720,7.000,0.000,0.000,17.0
12/2/2009,13:33:00,1.728,0.000,238.840,7.200,0.000,0.000,18.0
12/2/2009,13:34:00,1.756,0.092,238.610,7.400,0.000,0.000,17.0
12/2/2009,13:35:00,1.776,0.098,240.060,7.400,0.000,2.000,18.0
12/2/2009,13:36:00,1.780,0.098,240.550,7.400,0.000,1.000,18.0
12/2/2009,13:37:00,1.790,0.102,241.320,7.400,0.000,1.000,18.0
12/2/2009,13:38:00,1.778,0.098,240.290,7.400,0.000,2.000,17.0
12/2/2009,13:39:00,1.774,0.094,240.710,7.400,0.000,1.000,18.0
12/2/2009,13:40:00,1.772,0.092,240.510,7.400,0.000,2.000,18.0
12/2/2009,13:41:00,1.900,0.232,240.190,8.000,0.000,1.000,18.0
12/2/2009,13:42:00,1.958,0.330,240.660,8.200,0.000,1.000,17.0
12/2/2009,13:43:00,1.948,0.326,240.160,8.200,0.000,2.000,18.0
12/2/2009,13:44:00,1.944,0.326,240.000,8.200,0.000,1.000,18.0
12/2/2009,13:45:00,1.946,0.326,240.260,8.200,0.000,2.000,17.0
12/2/2009,13:46:00,1.940,0.326,240.050,8.200,0.000,1.000,18.0
12/2/2009,13:47:00,1.942,0.328,240.520,8.200,0.000,1.000,18.0
12/2/2009,13:48:00,1.938,0.328,240.540,8.200,0.000,2.000,18.0
12/2/2009,13:49:00,1.922,0.322,239.480,8.000,0.000,1.000,17.0
12/2/2009,13:50:00,1.926,0.324,239.780,8.000,0.000,1.000,18.0
12/2/2009,13:51:00,1.922,0.322,239.790,8.000,0.000,2.000,18.0
12/2/2009,13:52:00,1.908,0.318,238.900,8.000,0.000,1.000,17.0
12/2/2009,13:53:00,1.854,0.232,239.100,7.800,0.000,1.000,18.0
12/2/2009,13:54:00,1.844,0.218,239.300,7.800,0.000,2.000,17.0
12/2/2009,13:55:00,1.834,0.216,238.590,7.600,0.000,1.000,18.0
12/2/2009,13:56:00,1.868,0.226,240.810,7.800,0.000,1.000,17.0
12/2/2009,13:57:00,1.590,0.162,241.400,6.600,0.000,1.000,18.0
12/2/2009,13:58:00,1.408,0.090,241.990,5.800,0.000,0.000,18.0
12/2/2009,13:59:00,1.408,0.090,241.670,5.800,0.000,0.000,18.0
12/2/2009,14:00:00,1.400,0.088,241.090,5.800,0.000,0.000,18.0
12/2/2009,14:01:00,1.318,0.000,240.260,5.400,0.000,0.000,18.0
12/2/2009,14:02:00,1.300,0.048,240.310,5.400,0.000,0.000,17.0
12/2/2009,14:03:00,1.306,0.046,240.930,5.400,0.000,0.000,18.0
12/2/2009,14:04:00,1.304,0.048,240.560,5.400,0.000,0.000,18.0
12/2/2009,14:05:00,1.298,0.048,240.240,5.400,0.000,0.000,18.0
12/2/2009,14:06:00,1.310,0.046,240.630,5.400,0.000,0.000,17.0
12/2/2009,14:07:00,1.314,0.046,240.650,5.400,0.000,0.000,18.0
12/2/2009,14:08:00,1.304,0.048,240.410,5.400,0.000,0.000,18.0
12/2/2009,14:09:00,1.300,0.048,240.480,5.400,0.000,0.000,18.0
12/2/2009,14:10:00,1.294,0.048,239.900,5.400,0.000,0.000,17.0
12/2/2009,14:11:00,1.300,0.048,240.350,5.400,0.000,0.000,18.0
12/2/2009,14:12:00,1.302,0.048,240.410,5.400,0.000,0.000,18.0
12/2/2009,14:13:00,1.308,0.048,240.900,5.400,0.000,0.000,18.0
12/2/2009,14:14:00,1.308,0.046,241.030,5.400,0.000,0.000,17.0
12/2/2009,14:15:00,1.302,0.046,240.700,5.400,0.000,0.000,18.0
12/2/2009,14:16:00,1.306,0.046,240.970,5.400,0.000,0.000,18.0
12/2/2009,14:17:00,1.310,0.046,241.230,5.400,0.000,0.000,18.0
12/2/2009,14:18:00,1.322,0.000,242.610,5.400,0.000,0.000,18.0
12/2/2009,14:19:00,1.326,0.000,242.790,5.400,0.000,0.000,18.0
12/2/2009,14:20:00,1.302,0.000,241.900,5.400,0.000,0.000,18.0
12/2/2009,14:21:00,1.272,0.000,239.750,5.200,0.000,0.000,18.0
12/2/2009,14:22:00,1.282,0.000,240.650,5.200,0.000,0.000,17.0
12/2/2009,14:23:00,1.290,0.000,241.470,5.200,0.000,0.000,18.0
12/2/2009,14:24:00,1.290,0.000,241.420,5.200,0.000,0.000,18.0
12/2/2009,14:25:00,1.286,0.000,240.990,5.200,0.000,0.000,18.0
12/2/2009,14:26:00,1.282,0.000,240.620,5.200,0.000,0.000,18.0
12/2/2009,14:27:00,1.278,0.000,240.160,5.200,0.000,0.000,17.0
12/2/2009,14:28:00,1.318,0.000,241.050,5.400,0.000,0.000,18.0
12/2/2009,14:29:00,1.356,0.062,240.550,5.600,0.000,0.000,18.0
12/2/2009,14:30:00,1.360,0.062,240.860,5.600,0.000,0.000,18.0
12/2/2009,14:31:00,1.368,0.066,241.760,5.600,0.000,0.000,18.0
12/2/2009,14:32:00,1.374,0.068,242.350,5.600,0.000,0.000,18.0
12/2/2009,14:33:00,1.352,0.062,240.300,5.600,0.000,0.000,17.0
12/2/2009,14:34:00,1.346,0.060,239.820,5.600,0.000,0.000,18.0
12/2/2009,14:35:00,1.346,0.060,240.080,5.600,0.000,0.000,18.0
12/2/2009,14:36:00,1.366,0.066,241.370,5.600,0.000,0.000,18.0
12/2/2009,14:37:00,1.472,0.168,242.720,6.000,0.000,0.000,18.0
12/2/2009,14:38:00,1.488,0.204,242.480,6.200,0.000,0.000,18.0
12/2/2009,14:39:00,1.484,0.194,243.170,6.000,0.000,0.000,18.0
12/2/2009,14:40:00,1.408,0.098,242.320,5.800,0.000,0.000,18.0
12/2/2009,14:41:00,1.406,0.098,242.380,5.800,0.000,0.000,18.0
12/2/2009,14:42:00,1.404,0.098,242.420,5.800,0.000,0.000,18.0
12/2/2009,14:43:00,1.406,0.100,242.710,5.800,0.000,0.000,18.0
